primary_key,RETIREMENT_PAY
81259,13680
81267,25688
81269,14460
81282,12289
81286,22697
81321,22029
81333,11022
81334,26043
81347,16828
81363,25304
81365,31234
81375,21597
81381,10496
81394,38009
81395,16263
81397,13625
81402,18463
81403,18200
81406,15694
81412,14185
81414,16457
81427,12368
81450,28187
81459,15376
81460,25384
81468,21579
81471,20073
81492,11022
81508,35602
81516,26055
81521,18132
81525,18205
81526,8881
81529,32584
81530,10849
81542,25991
81552,19800
81571,26300
81585,22403
81589,20825
81624,13616
81649,13609
81655,19730
81664,20117
81667,32041
81673,24754
81675,10880
81685,20645
81691,14044
81695,11804
81699,50394
81704,13277
81706,21112
81713,19523
81718,11398
81729,19254
81736,12511
81741,22774
81742,10332
81747,14116
81752,20244
81753,25540
81763,16040
81768,15768
81769,12958
81778,19588
81788,14833
81796,16199
81820,22525
81832,13298
81847,17348
81859,19620
81863,18620
81898,25416
81908,16354
81918,26335
81919,19194
81935,16684
81953,21141
81963,17087
81968,19021
81982,15902
81990,27525
81992,12716
82011,13987
82014,14648
82017,26651
82020,11862
82027,15252
82040,24629
82052,12925
82053,19132
82056,14876
82058,24188
82077,20847
82090,26479
82095,17585
82096,12100
82101,19432
82102,16511
82106,17091
82117,17939
82118,11896
82119,20552
82133,20489
82142,25827
82148,16084
82162,38125
82171,19118
82178,12338
82195,36171
82224,12034
82233,15310
82234,18137
82244,15067
82249,14293
82257,12962
82259,26021
82264,46666
82267,20969
82269,28487
82270,11022
82286,11683
82292,10760
82299,14342
82312,27247
82316,12354
82317,25237
82322,13567
82330,15851
82338,24790
82354,11022
82357,20052
82361,11862
82370,26084
82379,14334
82380,10331
82381,15701
82383,11731
82388,17324
82396,23459
82406,13657
82414,16129
82422,11185
82437,17154
82458,14832
82459,13530
82469,20561
82475,12165
82476,12154
82478,13395
82484,14060
82485,12993
82488,13226
82509,14372
82525,14674
82560,23925
82564,11768
82567,31835
82568,25381
82577,20759
82586,12025
82596,58080
82598,13070
82609,22679
82611,12863
82616,19792
82628,14400
82639,23916
82649,18533
82650,14080
82671,11543
82682,19699
82714,13324
82721,16341
82724,31304
82730,25636
82737,34107
82738,22349
82742,10507
82746,12593
82758,27480
82766,21800
82768,26696
82769,21832
82771,24751
82772,17651
82800,32233
82815,20759
82816,10652
82826,14181
82830,14186
82838,15042
82839,18207
82840,23865
82856,17823
82861,14022
82862,14218
82868,11022
82889,20685
82912,19616
82916,11442
82926,32236
82929,8881
82935,12550
82947,31147
82950,13275
82990,14583
82995,18900
82996,14183
83002,16188
83016,19135
83021,12817
83026,16009
83039,15160
83044,12444
83045,11329
83050,23188
83055,11022
83061,12115
83079,24980
83092,10718
83099,14381
83101,17563
83110,16602
83122,13051
83123,13497
83133,12849
83136,17083
83137,24887
83161,16300
83172,13828
83178,15004
83192,13827
83200,19658
83230,18069
83245,13297
83251,13560
83252,15211
83258,15910
83273,15539
83307,10917
83320,19371
83322,19652
83330,24619
83332,11862
83342,13457
83349,21059
83373,12326
83393,11920
83416,15768
83418,10417
83448,11985
83459,13609
83471,13755
83476,11022
83485,14611
83500,15231
83504,26031
83515,39442
83517,11022
83524,13827
83542,15904
83544,17623
83547,11229
83564,14064
83568,9911
83573,21060
83586,16333
83602,8881
83612,19429
83616,25679
83619,9517
83632,24699
83635,11022
83645,15254
83646,15967
83649,14850
83655,17071
83660,25921
83661,16012
83670,14896
83675,16316
83683,25442
83685,18166
83712,22724
83719,14479
83725,12143
83757,17007
83769,22744
83780,58999
83783,28644
83786,14312
83791,17975
83808,15839
83812,25955
83814,19994
83822,20278
83829,26080
83843,30178
83846,8881
83848,18869
83861,36144
83882,23814
83886,13116
83887,16421
83895,10673
83896,12685
83898,11022
83903,21453
83905,10652
83908,11022
83909,25990
83914,11022
83916,28204
83943,21506
83950,12863
83998,13596
84002,14193
84009,16978
84047,21172
84050,13855
84054,11022
84059,14331
84070,21604
84072,25392
84075,17885
84076,15888
84077,23947
84088,23219
84111,20553
84115,12265
84121,29985
84129,32439
84144,31312
84148,12178
84151,25838
84152,19743
84153,20501
84162,15531
84187,11614
84196,24021
84197,11022
84199,8881
84205,14155
84231,31360
84234,13755
84236,13681
84250,9278
84252,12245
84253,13659
84255,8881
84263,10114
84264,14972
84288,28819
84291,28041
84295,19491
84299,23393
84302,23330
84303,11022
84307,14088
84308,12197
84310,11881
84343,19792
84357,11525
84358,24162
84370,18095
84379,29273
84387,16661
84405,15094
84416,15146
84419,12423
84422,28038
84431,22113
84437,21692
84438,18503
84449,13691
84454,11022
84459,18145
84461,30817
84463,20903
84466,18563
84467,34631
84471,15205
84483,22347
84484,25305
84486,25979
84488,15441
84500,14141
84501,22528
84506,37483
84527,22144
84528,18836
84529,10101
84530,14722
84540,16116
84551,20993
84562,31180
84564,23985
84576,19328
84592,20701
84608,11973
84609,11430
84626,16114
84632,16225
84637,24321
84645,19313
84648,14680
84660,33496
84665,19065
84676,18840
84677,46791
84679,16720
84683,22552
84685,20847
84692,11455
84717,30364
84724,14427
84729,115650
84752,13340
84753,9866
84757,12931
84760,20689
84784,19435
84785,12073
84792,14704
84796,27139
84808,14231
84814,14473
84822,16266
84827,18617
84835,20305
84843,30714
84846,15708
84849,19449
84853,13303
84864,15043
84876,20783
84881,11022
84892,20455
84910,14561
84911,18530
84935,26207
84943,12292
84962,15220
84963,13913
84970,11205
84991,20393
85003,24414
85017,11022
85018,21174
85023,11133
85033,19560
85036,26080
85041,15586
85068,9765
85079,9626
85081,19057
85113,16744
85114,19223
85122,11398
85123,12925
85137,11022
85144,20032
85156,13043
85162,25576
85167,12831
85174,11022
85178,16428
85182,24964
85183,18453
85184,29760
85190,25014
85203,8881
85237,13807
85241,13000
85242,14516
85254,20226
85259,20125
85265,11825
85280,21866
85297,11519
85315,11200
85317,49906
85324,28653
85334,11841
85338,15977
85349,24080
85353,17491
85366,24248
85367,16991
85370,12386
85388,20787
85389,22410
85390,24397
85395,17258
85399,13802
85408,19776
85414,19161
85416,22860
85426,25542
85429,15672
85432,14154
85452,12953
85472,15740
85485,11817
85491,29699
85495,32230
85497,19552
85506,10471
85513,11022
85514,13998
85517,14666
85523,14484
85538,15661
85544,24047
85550,11543
85556,14238
85564,17386
85570,12854
85574,18031
85580,12320
85585,27312
85591,8881
85602,63303
85609,12661
85618,18815
85623,18892
85635,20678
85643,11111
85666,16144
85668,17406
85681,14885
85693,19378
85717,10375
85727,18693
85735,24986
85741,15393
85742,17863
85748,18284
85750,8881
85760,14208
85772,12463
85782,16075
85788,21457
85796,13060
85810,30166
85826,30177
85843,24380
85859,15131
85864,10258
85874,13963
85876,21035
85891,11862
85902,21107
85908,18870
85910,15283
85914,20569
85924,24371
85933,21687
85939,14971
85941,28502
85963,25816
85964,12907
85968,21579
85981,14586
86007,11439
86016,10095
86023,18143
86035,15395
86036,11862
86044,16049
86060,15193
86066,23684
86069,30512
86075,11022
86077,13903
86081,14689
86088,26944
86089,11605
86092,19410
86100,11051
86102,19422
86104,15098
86121,11338
86122,18514
86139,16438
86150,11749
86163,15751
86178,15117
86182,15771
86190,27952
86212,10162
86221,19957
86229,20322
86233,8881
86235,11444
86236,16151
86239,18650
86252,21195
86278,16807
86307,21514
86308,18123
86311,21052
86316,15211
86318,13521
86319,12678
86320,11257
86325,15245
86327,12069
86329,18389
86337,17027
86342,12749
86343,11115
86346,25895
86356,23135
86357,24945
86358,10552
86379,18257
86382,20921
86384,16391
86388,15742
86391,11022
86394,11890
86395,15623
86412,14524
86428,14109
86435,17053
86438,17175
86480,13482
86485,27551
86499,18246
86502,19406
86511,21477
86515,20792
86516,11024
86517,13569
86519,25006
86520,18443
86538,8881
86549,11601
86550,11191
86572,35637
86590,14324
86651,15662
86658,21643
86667,34851
86671,20938
86691,21033
86694,13613
86697,19516
86702,20539
86719,13001
86723,14803
86727,24545
86729,9837
86736,13897
86738,15044
86755,13596
86764,19651
86770,13426
86782,30316
86784,19490
86792,11862
86796,29384
86812,19882
86813,9977
86815,28617
86818,22262
86821,32376
86845,15709
86857,18653
86858,14086
86862,18604
86867,20557
86868,18427
86871,12604
86872,22500
86874,11800
86877,25945
86906,24002
86909,19605
86917,25760
86926,13261
86954,10192
86956,14474
86958,17562
86960,15400
86971,12689
86980,40840
86986,17550
86997,17501
86998,14687
86999,25710
87005,18800
87012,8881
87019,25578
87020,24704
87022,20823
87025,19715
87028,12785
87033,11022
87041,30732
87042,9511
87043,17787
87053,36494
87055,15542
87066,20857
87079,21453
87093,19679
87098,16012
87113,20388
87123,10733
87134,11862
87148,13495
87164,23827
87166,14195
87174,14120
87181,8881
87185,11460
87191,15976
87192,19426
87204,9485
87207,24278
87215,25907
87216,25520
87220,12759
87226,16687
87233,21200
87237,20498
87239,11862
87253,18606
87262,19538
87282,19299
87284,16162
87302,19113
87320,19599
87327,17472
87335,15852
87338,26006
87344,16506
87348,27093
87354,14112
87357,22111
87360,11142
87362,20511
87368,11939
87373,12224
87374,9751
87385,9649
87391,20795
87392,17161
87397,12291
87412,22343
87417,16957
87423,14066
87439,8920
87446,20305
87448,24749
87450,14160
87463,24042
87468,14050
87478,12531
87487,14405
87492,14833
87493,18078
87494,11022
87495,27088
87511,16651
87549,39983
87557,12925
87573,25570
87574,15015
87577,27306
87583,17265
87584,11646
87585,23293
87594,15034
87598,24586
87601,11549
87627,23625
87653,20041
87655,29638
87658,16304
87665,10367
87666,12786
87669,11555
87677,30878
87682,12065
87691,25166
87692,26175
87696,30756
87699,11022
87706,19363
87708,21083
87751,12131
87752,13554
87760,21093
87768,17955
87769,14837
87776,16849
87783,14679
87794,14356
87796,22681
87816,19026
87817,16934
87820,11862
87824,22494
87825,20606
87826,11022
87829,21028
87853,15915
87873,28896
87876,25411
87879,19700
87890,23266
87891,13026
87904,13814
87907,12776
87913,32426
87917,12773
87928,15243
87929,11022
87930,23360
87933,17723
87934,22490
87936,28507
87940,10570
87941,31682
87945,13083
87946,12751
87950,18381
87955,11022
87959,13352
87968,21162
87969,20749
87979,18649
87980,24853
87982,13866
87996,10157
88006,15064
88017,16053
88019,29861
88033,21587
88036,11381
88038,14973
88048,21108
88053,12259
88057,11981
88061,21290
88062,15162
88067,14143
88071,19930
88075,30871
88082,16648
88083,24444
88085,11862
88086,9821
88115,20124
88120,25109
88125,16826
88131,14187
88133,11161
88136,14779
88138,45081
88139,23964
88143,18693
88144,20135
88152,15508
88168,29071
88177,17913
88178,14354
88179,23038
88182,13734
88186,11395
88200,17247
88211,19089
88217,12990
88221,18408
88230,12254
88238,14368
88259,17595
88277,11022
88279,13714
88292,11226
88297,12045
88301,18805
88306,11433
88314,15958
88319,15307
88330,18349
88371,17866
88381,55333
88395,13442
88398,10573
88399,17667
88400,11022
88414,12081
88423,18130
88436,13939
88437,15461
88455,16656
88458,25686
88463,11423
88478,11352
88481,24836
88485,16574
88487,22940
88489,19634
88499,11904
88501,16484
88535,22796
88539,15461
88560,12789
88574,17315
88576,14942
88578,15847
88598,19026
88601,11433
88635,16963
88646,12321
88677,11022
88682,11467
88688,17179
88711,29889
88713,24151
88717,11456
88761,17602
88764,11128
88770,24597
88778,25206
88795,24004
88799,20758
88813,13181
88818,12382
88828,14764
88840,14573
88843,11022
88845,13112
88866,11022
88868,31054
88878,21034
88886,11022
88888,21156
88902,20806
88908,21161
88917,11022
88945,15349
88948,25728
88960,31491
88977,13531
88982,13515
88998,25047
89010,11022
89019,14866
89022,15833
89024,12551
89031,20922
89036,20926
89074,13609
89080,14510
89083,20957
89086,11586
89095,19220
89104,11588
89123,36945
89131,18987
89133,24905
89143,12933
89165,11279
89177,12571
89179,32988
89183,17359
89185,11473
89189,24969
89197,25431
89201,12421
89217,25868
89218,17401
89223,24875
89228,26451
89252,13571
89260,19849
89266,11022
89268,22134
89269,15331
89274,16490
89283,19359
89299,23208
89310,12914
89311,14563
89319,21532
89336,14872
89338,13222
89345,19465
89348,29052
89358,21709
89385,15810
89390,17015
89397,11022
89434,19924
89446,26634
89460,34379
89462,15032
89477,18132
89481,23798
89483,11215
89490,17616
89493,13870
89494,45398
89515,20243
89526,18398
89545,17771
89549,18288
89564,23589
89567,10554
89568,14182
89574,34370
89590,11022
89599,20969
89613,16769
89637,21620
89647,15926
89648,11022
89650,21710
89653,21918
89657,25978
89661,24421
89689,11022
89699,22779
89701,45395
89709,15456
89716,16266
89723,17699
89725,16122
89746,13818
89752,14798
89753,15719
89767,21609
89792,31527
89801,15341
89803,12181
89806,10139
89814,13890
89823,20407
89826,10280
89833,17855
89848,16236
89853,17106
89864,17966
89874,11940
89891,20236
89897,15837
89910,12656
89914,24760
89920,13290
89931,10921
89933,11527
89936,25103
89948,22688
89950,14361
89960,18917
89963,25143
89975,38204
89989,16984
89995,12503
89997,13507
90016,11022
90029,20737
90045,15648
90056,30961
90064,15140
90072,17907
90079,15308
90085,13142
90086,24347
90109,11022
90118,11526
90127,17164
90131,19683
90139,21189
90145,17800
90150,22293
90218,23838
90233,12287
90238,17982
90254,20247
90269,14456
90315,12915
90320,20331
90323,11022
90335,18738
90355,34544
90368,21494
90377,18806
90431,11022
90441,14411
90444,16963
90476,15192
90488,14039
90499,44892
90515,30172
90524,20359
90525,18999
90552,20980
90556,13656
90562,12801
90564,13070
90570,15418
90572,15986
90587,17525
90601,9358
90638,17609
90649,15671
90653,18891
90658,43943
90663,52978
90668,22733
90671,17150
90700,11171
90704,14926
90711,14230
90716,14538
90737,13657
90745,29815
90749,22565
90751,20236
90754,19306
90762,19070
90769,11886
90771,40014
90801,31359
90817,23763
90818,15702
90826,30770
90830,31417
90849,27058
90853,12811
90874,23570
90902,11022
90904,11022
90919,26941
90920,28113
90930,27733
90939,10666
90964,17527
90969,15170
90970,21797
90989,25452
90993,26143
91001,25934
91002,18287
91012,24051
91016,52636
91018,24932
91021,12214
91027,14767
91046,11726
91066,11938
91090,34213
91107,21710
91135,17660
91161,11888
91192,25175
91202,11177
91235,30117
91248,9808
91252,13805
91256,11022
91260,21153
91281,21175
91291,14642
91300,14285
91310,8881
91311,21804
91334,26840
91344,14381
91387,24408
91408,28642
91423,31991
91467,26699
91512,27466
91519,21772
91567,13980
91569,26598
91574,14647
91594,24267
91605,24573
91624,16577
91625,19997
91635,20392
91639,20582
91640,21968
91671,16105
91676,12008
91744,17922
91752,12082
91798,30849
91820,11862
91827,20010
91828,12873
91833,40302
91846,19477
91859,21725
91863,23021
91870,16718
91871,29602
91873,24974
91883,17219
91888,11835
91912,23297
91921,13911
91923,20166
91924,20369
91931,21398
91932,31842
91938,14967
91941,18321
91962,33151
91963,14131
91964,16386
91971,11824
91972,19524
92001,21083
92021,11862
92028,24491
92056,17179
92078,20297
92089,21164
92103,25040
92107,14110
92111,18766
92151,21501
92154,16083
92165,26036
92177,21097
92182,15642
92186,13055
92190,40401
92214,32139
92229,14792
92232,25094
92237,16429
92241,15385
92244,25736
92245,25560
92249,11022
92259,12525
92268,31230
92273,24556
92274,19838
92291,24257
92320,21041
92326,11022
92335,34336
92340,20282
92349,20427
92373,12093
92401,11862
92419,19991
92432,16982
92441,20904
92446,9424
92456,19133
92459,20254
92476,15887
92477,11022
92489,44347
92491,27196
92509,14085
92526,16600
92538,18531
92539,13512
92562,27177
92576,22736
92588,13357
92622,18416
92628,28962
92640,11403
92641,11391
92654,28836
92668,12673
92669,15487
92680,26498
92709,16650
92722,32517
92749,11022
92757,16003
92772,11170
92784,11022
92795,24267
92797,23504
92826,17232
92843,15056
92861,12397
92868,17630
92870,13492
92879,11022
92892,20498
92897,31909
92927,23498
92928,20786
92936,30428
92948,38209
92968,49585
92978,13432
93024,12588
93029,20596
93082,31125
93086,11022
93090,33024
93096,22124
93106,19247
93142,24941
93173,21313
93221,14047
93228,21138
93238,31047
93240,24837
93250,11022
93253,10767
93261,31912
93295,15800
93329,10625
93374,11171
93398,16830
93408,13330
93420,19429
93428,20308
93445,23257
93447,36674
93467,12901
93475,24697
93481,13145
93497,24194
93562,13382
93566,17760
93568,26206
93585,23388
93595,23713
93609,24260
93630,12429
93632,23536
93639,25898
93651,27682
93663,31390
93664,11408
93670,25794
93677,15664
93683,33416
93704,28611
93710,18771
93716,17458
93728,31461
93740,32903
93746,15177
93778,31445
93781,29286
93810,15438
93828,20048
93831,28199
93862,28147
93869,13027
93882,14026
93908,16082
93910,11862
93928,12408
93988,10279
93999,22357
94002,20880
94053,13172
94089,14830
94090,19204
94093,11204
94102,11022
94113,16410
94115,20014
94138,17919
94153,11022
94156,13071
94164,12770
94169,18814
94172,15801
94200,11022
94221,25964
94225,13366
94254,16434
94291,8881
94292,16223
94304,18024
94307,12071
94311,16851
94321,18101
94333,12858
94344,12990
94354,21027
94379,24530
94383,11862
94389,19705
94397,24818
94399,15664
94437,10373
94447,17971
94494,11022
94526,15568
94547,22871
94588,11679
94589,24854
94621,10030
94627,14326
94633,19839
94651,14948
94664,14745
94688,8881
94691,12335
94740,23855
94744,17724
94756,15790
94769,30688
94772,19602
94797,32521
94798,23091
94804,25569
94810,23991
94813,17343
94814,17346
94817,19699
94818,13291
94864,24997
94882,17360
94921,19453
94929,17598
94943,24006
94959,15035
94975,11970
95024,16513
95042,20911
95044,20435
95047,20943
95073,25600
95079,14596
95090,31215
95093,16965
95094,14551
95103,15156
95131,13793
95143,26034
95149,25473
95154,18790
95155,14481
95163,20848
95167,15125
95175,21160
95178,16621
95182,12301
95197,19973
95198,23758
95219,19965
95224,22404
95237,13447
95239,15369
95243,17213
95247,15956
95264,12513
95266,32257
95269,19741
95278,11519
95296,23270
95306,14603
95351,11022
95355,11618
95371,21006
95380,20598
95381,31393
95384,13169
95395,12458
95396,13930
95410,13341
95457,32160
95465,29076
95479,25143
95491,14667
95526,27457
95527,17348
95528,18015
95559,24200
95636,14507
95691,11135
95694,15980
95696,18083
95711,21767
95716,33831
95730,19436
95739,25626
95748,14137
95830,11022
95832,21712
95837,15361
95844,13035
95890,20357
95905,9610
95907,26465
95936,11862
95953,17264
95960,16790
95979,21153
95996,18013
96023,21887
96043,20080
96044,25500
96076,23053
96090,11022
96103,28013
96106,24229
96110,13740
96113,18823
96116,31078
96157,28608
96171,23561
96175,15733
96184,21086
96193,20957
96200,8881
96213,11562
96238,41457
96246,17974
96271,12453
96273,10674
96286,13899
96291,13319
96318,22490
96330,14333
96348,29006
96352,16347
96353,20124
96373,11022
96380,11022
96396,13331
96399,14320
96404,13372
96409,31211
96468,11255
96476,16176
96503,39996
96506,12381
96534,26359
96541,14810
96544,50350
96570,30621
96573,16904
96579,11022
96598,14265
96608,30182
96609,13542
96613,13236
96632,16349
96637,17650
96651,31518
96653,18975
96656,14469
96657,14589
96667,22502
96671,16189
96674,12441
96678,15671
96681,16571
96685,32168
96702,20796
96707,12471
96730,11022
96748,14106
96757,23467
96788,25998
96809,21207
96810,11863
96811,12819
96843,13533
96858,28281
96880,11931
96891,20547
96894,11744
96895,25412
96925,12427
96927,25601
96932,14841
96939,11513
96953,24216
96968,25723
97003,25243
97018,19513
97026,11677
97041,12897
97043,28307
97052,18646
97055,27708
97067,12659
97071,11022
97072,18322
97124,9749
97127,31284
97131,12439
97137,25133
97157,16779
97163,21012
97168,13863
97173,31018
97174,21620
97175,14477
97187,16590
97188,13925
97212,22217
97227,12739
97228,31537
97239,8881
97246,25476
97260,20264
97263,12069
97291,14780
97310,11022
97314,22638
97320,23914
97334,46975
97351,12061
97372,17504
97378,11354
97379,16034
97386,8881
97389,24193
97401,25321
97406,30917
97427,18712
97447,12991
97448,12971
97462,27644
97463,25880
97481,13087
97487,22432
97490,12390
97519,19156
97524,28327
97543,12824
97552,21148
97561,19158
97567,14221
97573,18512
97574,15642
97583,12153
97593,20238
97609,17126
97621,25653
97665,15475
97674,23799
97680,21165
97693,17897
97701,21140
97703,11747
97706,36633
97721,29930
97725,23698
97758,14594
97771,11862
97774,12334
97781,11022
97797,15612
97818,21055
97820,13625
97849,12196
97867,20354
97871,37603
97896,9804
97903,26017
97920,11022
97923,20326
97929,20436
97941,30584
97949,14351
97982,11241
97989,19320
97994,24281
98012,14479
98022,19134
98038,23274
98042,22624
98050,10283
98064,13434
98065,9966
98066,23204
98099,24484
98108,21098
98135,29346
98154,9677
98163,15927
98187,20376
98217,11056
98224,23677
98227,30017
98230,25872
98233,31194
98242,16522
98266,12709
98277,11583
98279,16999
98320,14569
98326,11295
98329,20661
98339,25233
98343,18745
98345,15860
98348,26098
98385,14427
98424,17974
98434,20806
98441,17683
98480,15334
98485,14969
98504,13479
98532,13321
98545,15507
98589,49366
98625,19414
98628,9185
98635,25959
98659,11389
98664,11022
98667,13794
98687,11047
98689,21071
98697,13311
98703,11022
98711,17725
98712,27633
98716,17178
98717,23977
98725,15490
98728,11022
98737,24200
98738,20288
98753,24798
98759,33220
98770,19946
98779,25772
98790,25966
98791,24128
98804,25646
98810,15068
98835,15533
98846,24697
98847,21086
98860,19723
98865,15243
98868,24358
98890,20976
98893,13715
98894,25048
98903,31013
98904,11862
98941,23608
98942,13312
98964,12971
98971,39409
98989,19205
99000,16845
99002,13253
99016,25237
99054,32924
99055,26559
99061,12469
99066,17444
99067,33064
99068,12860
99088,25771
99095,32173
99111,23216
99117,20877
99121,14870
99145,22053
99169,12881
99171,9831
99235,14646
99246,12000
99258,24068
99308,8881
99329,13344
99336,19890
99347,11022
99351,28025
99357,13111
99368,23223
99382,22982
99398,21091
99436,11022
99439,12260
99443,21352
99449,25642
99452,13684
99480,15272
99493,26018
99507,12495
99538,32128
99582,19956
99596,9664
99601,24981
99604,22483
99607,9896
99613,13206
99617,17235
99622,17391
99642,23606
99651,11408
99659,13179
99669,18261
99694,24970
99705,11542
99725,24307
99734,17869
99737,9442
99744,11791
99762,25176
99765,25678
99771,13789
99777,20399
99780,19007
99787,20149
99798,17649
99803,14178
99805,18968
99818,31135
99826,8881
99834,13441
99845,17733
99861,9818
99868,57898
99871,12652
99879,25384
99883,32328
99886,11022
99897,29446
99905,13470
99908,16344
99928,14198
99974,11022
99978,15727
99980,18373
99985,18868
99986,11412
100003,21777
100008,14620
100023,15624
100084,44307
100086,13561
