primary_key,working_hours,job_dep,job_desc,Employee_count,EMPLOYER_TYPE,JOB_CATEGORY,Remuneration,Type_of_contract,eco_sect,Work_condition
2176,1117,"03","563b","tr_3","ct_8","O",17788,"CDI","QB","P"
2178,689,"03","561b","tr_3","ct_9","O",7093,"CDI","IZ","P"
2183,1820,"03","545b","tr_6","ct_9","O",24674,"CDI","KZ","C"
2188,1417,"63","467a","tr_6","ct_9","O",23583,"CDI","KZ","P"
2196,1169,"03","634c","tr_1","ct_6","O",10363,"CDI","GZ","C"
2208,3000,"03","563a","tr_1","ct_7","O",14275,"CDI","QB","N"
2213,972,"03","551a","tr_6","ct_9","O",8287,"CDI","GZ","P"
2215,1807,"03","477a","tr_6","ct_9","O",31825,"CDI","CI","C"
2225,1668,"03","673c","tr_4","ct_9","O",19238,"CDI","CH","C"
2226,1455,"03","525d","tr_6","ct_3","O",17209,"AUT","QA","P"
2236,336,"03","632g","tr_3","ct_9","O",3306,"CDD","GZ","C"
2239,201,"03","563b","tr_3",NA,"X",1772,"AUT","NZ","P"
2242,1696,"03","634c","tr_2","ct_9","O",7146,"CDI","GZ","C"
2248,1981,"03","563a","tr_0","ct_7","O",6768,"CDI","QB","N"
2250,1820,"03","632g","tr_2","ct_9","O",18880,"CDI","FZ","C"
2256,1729,"63","676a","tr_5","ct_9","O",20823,"CDI","HZ","C"
2268,1877,"75","388a","tr_3","ct_9","O",40206,"CDI","JC","C"
2271,1835,"03","526e","tr_5","ct_9","O",19574,"CDI","HZ","C"
2272,2348,"03","641a","tr_5","ct_9","O",23359,"CDI","HZ","C"
2277,1821,"03","526a","tr_6","ct_3","O",19129,"CDD","QA","C"
2293,1820,"03","684a","tr_5","ct_9","O",16763,"CDI","NZ","C"
2295,430,"03","636d","tr_1","ct_9","O",4139,"CDD","IZ","C"
2309,1918,"03","551a","tr_6","ct_9","O",18858,"CDI","GZ","C"
2318,865,"03","563c",NA,NA,"O",9784,"CDI","TZ","P"
2332,1329,"63","673b","tr_1","ct_9","O",17234,"CDI","CH","C"
2335,1820,"71","481a","tr_3","ct_9","O",81142,"CDI","FZ","C"
2336,1770,"63","636c","tr_1","ct_9","O",15694,"CDI","CA","C"
2337,1792,"03","624b","tr_6","ct_9","O",28280,"CDI","CI","C"
2342,1770,"03","526d","tr_4","ct_8","O",16041,"CDI","QB","C"
2344,1501,"03","374d","tr_3","ct_9","O",45885,"CDI","GZ","P"
2352,1719,"13","389c","tr_6","ct_9","O",64722,"CDI","HZ","C"
2353,1679,"03","676e","tr_4","ct_9","O",14046,"CDI","NZ","C"
2369,1456,"03","526a","tr_6","ct_3","O",23150,"AUT","QA","P"
2375,1100,"63","561d","tr_4","ct_9","O",12585,"CDI","IZ","P"
2379,1627,"03","634d","tr_1","ct_9","O",14610,"CDI","GZ","C"
2381,542,"04","435b","tr_1","ct_9","O",4125,"CDD","DZ","P"
2384,318,"04","563c",NA,NA,"O",5742,"CDI","TZ","C"
2387,1021,"04","431f","tr_3","ct_8","O",10126,"CDI","QB","C"
2388,1047,"05","641a","tr_1","ct_9","O",11597,"TTP","NZ","C"
2389,1696,"04","433a","tr_3","ct_9","O",35952,"CDI","NZ","C"
2398,1911,"04","462b","tr_3","ct_9","O",29632,"CDI","GZ","C"
2411,1638,"83","461d","tr_6","ct_9","O",31867,"CDI","KZ","P"
2413,1663,"04","674c","tr_3","ct_9","O",22874,"CDI","CA","C"
2414,2021,"04","674a","tr_6","ct_9","O",25641,"CDI","CE","C"
2427,513,"04","468b","tr_2","ct_8","O",8297,"CDI","IZ","C"
2429,1415,"04","542a","tr_2","ct_9","O",12867,"CDI","CC","P"
2433,1314,"04","526b","tr_2","ct_9","O",12841,"CDI","MC","P"
2436,1810,"04","435b","tr_3","ct_2","O",33461,"AUT","OZ","C"
2443,1820,"06","435b","tr_3","ct_5","O",29356,"CDI","PZ","C"
2450,1884,"04","674a","tr_6","ct_9","O",20624,"CDI","CE","C"
2466,1205,"04","434d","tr_1","ct_8","O",26140,"CDI","QB","C"
2472,348,"04","524c","tr_6","ct_2","O",3579,"CDD","OZ","P"
2481,270,"04","524c",NA,NA,"O",3905,"CDI","OZ","C"
2486,701,"04","641b","tr_2","ct_9","O",8333,"CDI","HZ","C"
2502,1820,"04","372c","tr_4","ct_1","O",34059,"CDI","OZ","C"
2503,1551,"04","526b","tr_1","ct_9","O",14996,"CDI","QA","P"
2507,1297,"30","431f","tr_6","ct_3","O",19390,"CDI","QA","P"
2527,473,"05","526a","tr_3","ct_8","O",4645,"CDI","QB","C"
2531,1820,"13","466c","tr_4","ct_9","O",31972,"CDI","HZ","C"
2545,1467,"04","561d","tr_2","ct_9","O",13396,"CDI","IZ","C"
2550,1695,"04","434b","tr_1","ct_8","O",16667,"CDI","OZ","C"
2551,1896,"04","467c","tr_1","ct_9","O",23855,"CDI","KZ","C"
2559,270,"04","524c",NA,NA,"O",3169,"CDI","OZ","C"
2560,1559,"04","632j","tr_1","ct_9","O",18104,"CDI","FZ","C"
2577,270,"04","524c",NA,NA,"O",3868,"CDI","OZ","C"
2588,1420,"04","461f","tr_1","ct_9","O",12062,"CDI","GZ","C"
2590,1172,"04","561c","tr_1","ct_9","O",10391,"CDI","IZ","C"
2604,794,"04","526e","tr_1","ct_9","O",6607,"CDI","QA","P"
2607,1820,"13","383b","tr_5","ct_9","O",39942,"CDI","FZ","C"
2620,1820,"04","632a","tr_1","ct_9","O",16763,"CDI","FZ","C"
2630,1820,"05","421b","tr_1","ct_2","O",30741,"AUT","PZ","C"
2635,1512,"05","632c","tr_1","ct_9","O",13260,"CDI","FZ","C"
2637,1891,"05","461b","tr_4","ct_8","O",29790,"CDI","QA","C"
2640,1771,"05","637d","tr_2","ct_9","O",34082,"CDI","FZ","C"
2642,1820,"05","333c","tr_3","ct_9","O",25729,"CDI","HZ","C"
2643,1820,"05","333c","tr_3","ct_9","O",26687,"CDI","HZ","C"
2654,1498,"05","526a","tr_5","ct_8","O",28116,"CDI","QA","C"
2657,1820,"05","525d","tr_5","ct_9","O",7428,"CDI","QA","C"
2665,961,"05","554d","tr_1","ct_6","O",7369,"CDI","GZ","P"
2677,1414,"05","424a","tr_1","ct_9","O",13678,"CDI","SZ","P"
2702,1820,"05","481b","tr_1","ct_9","O",17757,"CDI","FZ","C"
2708,1854,"05","632k","tr_1","ct_9","O",22856,"CDI","IZ","C"
2733,282,"05","526d","tr_3","ct_8","O",5526,"CDI","QB","C"
2736,1246,"05","676a","tr_1","ct_9","O",13546,"TOA","NZ","C"
2742,644,"05","561b","tr_3","ct_9","O",7990,"CDI","IZ","C"
2751,1458,"05","554a","tr_3","ct_9","O",19252,"CDI","GZ","P"
2752,1820,"05","525d","tr_6","ct_3","O",17469,"CDI","QA","C"
2761,1601,"05","488a","tr_1","ct_8","O",39180,"CDI","SZ","C"
2764,719,"05","561f","tr_3","ct_8","O",7706,"TOA","IZ","C"
2767,1677,"05","462e","tr_1","ct_8","O",20905,"CDI","RZ","C"
2776,1206,"05","526c","tr_2","ct_8","O",10061,"CDD","QB","C"
2777,1794,"05","526b","tr_1","ct_8","O",25284,"CDI","QA","C"
2780,1395,"05","487a","tr_1","ct_9","O",17983,"CDI","GZ","C"
2784,1872,"05","643a","tr_3","ct_9","O",24141,"CDI","GZ","C"
2795,1880,"05","461f","tr_5","ct_8","O",27363,"CDI","QA","C"
2802,1638,"05","373c","tr_1","ct_9","O",50023,"CDI","GZ","P"
2813,1011,"05","431f","tr_3","ct_8","O",24166,"CDI","QA","P"
2816,1600,"05","525d","tr_6","ct_3","O",20688,"AUT","QA","P"
2826,1872,"05","643a","tr_3","ct_9","O",25842,"CDI","GZ","C"
2835,2116,"05","461d","tr_3","ct_9","O",35519,"CDI","MA","C"
2840,3000,"05","563a","tr_1","ct_7","O",29689,"CDI","QB","N"
2854,1156,"06","461b","tr_1","ct_6","A",6387,"APP","MA","C"
2865,1705,"06","636c","tr_2","ct_9","O",20318,"CDI","CA","C"
2869,1429,"06","385b","tr_4","ct_9","O",32173,"CDI","CE","C"
2877,1922,"06","526a","tr_6","ct_3","O",23683,"CDD","QA","C"
2882,2064,"06","641a","tr_2","ct_9","O",22219,"CDI","HZ","C"
2885,1880,"06","551a","tr_3","ct_9","O",23807,"CDI","GZ","C"
2894,1774,"06","526e","tr_1","ct_9","O",20621,"CDI","QA","C"
2897,1820,"06","531a","tr_6","ct_1","O",17689,"AUT","OZ","C"
2899,1803,"06","552a","tr_3","ct_9","O",16189,"CDI","GZ","C"
2912,1260,"06","461d","tr_4","ct_9","O",16782,"CDI","JC","C"
2916,1844,"06","388b","tr_4","ct_9","O",55304,"CDI","CI","C"
2917,1820,"06","388c","tr_5","ct_9","O",43618,"CDI","JC","N"
2924,804,"06","344d","tr_1","ct_9","O",15670,"CDI","GZ","P"
2925,2133,"06","421b","tr_2","ct_2","O",46030,"AUT","PZ","C"
2928,2516,"13","534a","tr_4","ct_9","O",25202,"CDI","NZ","C"
2936,1475,"06","632a","tr_1","ct_9","O",14641,"CDI","FZ","C"
2941,1782,"06","684a","tr_1","ct_6","O",16077,"CDI","NZ","C"
2949,1809,"06","561d","tr_1","ct_9","O",15305,"CDI","IZ","C"
2952,977,"06","372b","tr_6","ct_9","O",20658,"CDI","HZ","C"
2953,1659,"06","563b","tr_5","ct_8","O",16904,"CDI","QB","C"
2954,911,"06","554a","tr_1","ct_9","O",10598,"CDI","GZ","P"
2956,1822,"06","534a","tr_0","ct_9","O",26945,"CDI","NZ","C"
2968,1820,"06","422a","tr_4","ct_1","O",20083,"CDI","PZ","C"
2969,2044,"06","479b","tr_1","ct_9","O",37914,"CDI","CG","C"
2970,945,"06","372b","tr_3","ct_9","O",37995,"CDI","GZ","N"
2976,1154,"06","634a","tr_2","ct_9","O",15250,"CDI","GZ","C"
2982,1610,"06","546b","tr_6","ct_9","O",25819,"CDI","HZ","C"
2988,1743,"06","388a","tr_5","ct_9","O",58192,"CDI","JB","C"
2994,1627,"06","526b","tr_1","ct_9","O",16534,"CDI","GZ","C"
3007,163,"06","563c","tr_1","ct_7","O",1611,"CDI","TZ","N"
3008,1812,"06","632d","tr_3","ct_9","O",46517,"CDI","CG","C"
3016,1134,"84","463d","tr_3","ct_9","O",20251,"CDI","IZ","C"
3019,2115,"06","526e","tr_1","ct_9","O",21299,"CDI","QA","C"
3021,1669,"06","451h","tr_6","ct_8","O",20818,"CDI","QA","C"
3029,1339,"06","477b","tr_3","ct_9","O",23552,"CDI","FZ","C"
3037,1695,"06","433a","tr_4","ct_1","O",20233,"CDI","QA","C"
3038,1799,"78","382c","tr_6","ct_9","O",51693,"CDI","FZ","C"
3039,1849,"06","434b","tr_2","ct_8","O",34552,"CDI","OZ","C"
3043,1182,"06","376g","tr_1","ct_9","O",23094,"CDI","LZ","P"
3055,1867,"06","554j","tr_1","ct_9","O",17115,"CDI","GZ","C"
3056,1512,"06","624c","tr_1","ct_9","O",18625,"CDI","GZ","C"
3057,1820,"06","389b","tr_1","ct_9","O",51005,"CDI","HZ","C"
3064,1820,"06","478b","tr_4","ct_9","O",91976,"CDI","JC","C"
3066,1175,"06","563b","tr_4","ct_9","O",9285,"CDI","QB","C"
3067,1724,"06","477a","tr_2","ct_9","O",32118,"CDI","GZ","C"
3070,3000,"06","563a","tr_1","ct_7","O",16322,"CDI","QB","N"
3078,980,"93","546d","tr_6","ct_9","O",27312,"CDI","HZ","C"
3081,1819,"06","525c","tr_3","ct_2","O",24024,"CDI","RZ","C"
3082,1321,"06","543e","tr_4","ct_8","O",12611,"CDI","PZ","P"
3088,298,"06","461d",NA,NA,"O",5222,"CDI","GZ","C"
3093,700,"06","488a","tr_1","ct_9","O",12460,"CDI","IZ","C"
3104,127,"06","563c",NA,NA,"O",1556,"CDI","TZ","C"
3109,1064,"06","643a","tr_3","ct_9","O",7187,"CDI","HZ","C"
3110,1820,"06","341a","tr_5","ct_8","O",22589,"CDI","PZ","C"
3112,1727,"13","621a","tr_1","ct_9","O",29843,"CDI","JB","C"
3123,1003,"06","422c","tr_4","ct_1","O",15969,"CDI","PZ","P"
3131,1792,"06","543h","tr_1","ct_9","O",23344,"CDI","MA","P"
3136,1370,"13","477c","tr_4","ct_9","O",21420,"CDI","FZ","C"
3141,158,"06","563b",NA,NA,"O",1759,"CDI","QB","C"
3164,679,"06","354a","tr_1","ct_6","O",5148,"CDI","CC","P"
3165,1831,"06","333c","tr_5","ct_9","O",24692,"CDI","HZ","C"
3174,1947,"06","526d","tr_3","ct_9","O",25309,"CDI","QB","C"
3176,1911,"06","461d","tr_3","ct_9","O",28359,"CDI","GZ","C"
3177,1820,"75","373d","tr_1","ct_9","O",29180,"CDI","JC","C"
3179,201,"06","563a",NA,NA,"O",1827,"AUT","TZ","C"
3187,749,"06","676c","tr_1","ct_9","O",7395,"CDI","IZ","C"
3191,181,"06","546c",NA,NA,"O",3815,"AUT","HZ","C"
3194,1820,"93","545c","tr_6","ct_9","O",20013,"CDI","KZ","C"
3195,1421,"06","554f","tr_1","ct_9","O",15716,"CDI","GZ","C"
3199,1279,"83","684a","tr_3","ct_9","O",11391,"CDI","NZ","P"
3205,1673,"06","373d","tr_2","ct_9","O",53547,"CDI","LZ","C"
3215,2059,"06","545d","tr_6","ct_8","O",26244,"CDI","OZ","C"
3224,1519,"06","676d","tr_3","ct_9","O",16474,"CDI","HZ","C"
3235,1687,"06","463b","tr_1","ct_9","O",18790,"CDI","GZ","C"
3237,510,"06","525d","tr_4","ct_9","O",6103,"CDI","QB","C"
3244,1103,"06","561c","tr_1","ct_9","O",8591,"CDI","IZ","C"
3249,1820,"06","525d","tr_6","ct_9","O",16055,"CDI","QA","C"
3250,1820,"06","526a","tr_6","ct_8","O",18047,"CDI","QA","C"
3256,587,"06","676a","tr_1","ct_9","O",7816,"CDI","CC","C"
3258,553,"75","462d","tr_5","ct_9","O",8921,"CDD","NZ","C"
3260,1941,"06","487a","tr_2","ct_9","O",40266,"CDI","HZ","C"
3268,672,"06","671c","tr_1","ct_9","O",4796,"CDI","FZ","P"
3274,1077,"33","561c","tr_0","ct_9","O",8920,"TOA","IZ","C"
3275,1834,"06","376e","tr_1","ct_9","O",45744,"CDI","KZ","C"
3276,1582,"06","542a","tr_2","ct_8","O",19201,"CDI","GZ","P"
3282,1892,"06","551a","tr_3","ct_9","O",18447,"CDD","GZ","C"
3285,1890,"06","433a","tr_5","ct_9","O",33599,"CDI","QA","C"
3286,1820,"06","462a","tr_1","ct_9","O",22393,"CDI","GZ","C"
3291,1205,"06","478c","tr_1","ct_9","O",15129,"CDI","JC","P"
3292,1093,"06","554c","tr_1","ct_9","O",9551,"CDI","MA","P"
3302,436,"06","561c",NA,NA,"O",3860,"CDI","IZ","C"
3303,1516,"06","545c","tr_1","ct_9","O",17580,"CDI","KZ","C"
3313,1804,"06","526a","tr_5","ct_3","O",21008,"CDI","QA","C"
3316,1436,"06","541d","tr_1","ct_9","O",13133,"CDI","NZ","C"
3321,1652,"06","373d","tr_5","ct_8","O",45450,"CDI","NZ","C"
3323,1669,"06","463b","tr_1","ct_9","O",31046,"CDI","GZ","C"
3330,1296,"06","554c","tr_1","ct_9","O",13819,"CDI","GZ","C"
3332,1851,"06","468a","tr_1","ct_9","O",20847,"CDI","IZ","C"
3333,2028,"06","542a","tr_1","ct_9","O",42783,"CDI","JC","C"
3335,481,"06","563c","tr_0","ct_9","O",7719,"CDI","LZ","C"
3347,1857,"06","534a","tr_5","ct_9","O",16102,"CDI","NZ","C"
3350,602,"75","372b","tr_6","ct_5","O",11124,"CDI","MC","C"
3360,1257,"06","543e","tr_6","ct_9","O",12928,"CDI","NZ","C"
3361,1820,"06","422b","tr_4","ct_1","O",32299,"AUT","PZ","C"
3377,325,"06","465b","tr_1","ct_9","O",8651,"CDD","JA","N"
3380,1612,"06","676c","tr_6","ct_9","O",28876,"CDI","JA","C"
3381,1820,"06","431f","tr_6","ct_3","O",29944,"CDI","QA","C"
3382,343,"06","632a","tr_1","ct_9","O",4930,"TTP","NZ","C"
3387,1908,"06","431f","tr_4","ct_9","O",35872,"CDI","QB","C"
3389,357,"06","341a","tr_3","ct_8","O",10149,"CDI","SZ","P"
3397,2741,"06","332b","tr_6","ct_2","O",70831,"CDD","OZ","C"
3404,1440,"06","525d","tr_3","ct_9","O",13018,"CDI","QB","P"
3417,1694,"06","376c","tr_2","ct_9","O",48330,"CDI","KZ","C"
3419,2534,"06","525d","tr_5","ct_8","O",26984,"CDI","QB","C"
3425,1820,"06","525a","tr_3","ct_8","O",19635,"CDI","PZ","P"
3428,1240,"06","564a","tr_1","ct_8","O",10694,"CDD","NZ","C"
3447,1264,"06","684a","tr_3","ct_9","O",13673,"CDI","NZ","P"
3448,1567,"06","433d","tr_2","ct_9","O",25620,"CDI","GZ","P"
3456,152,"06","451g",NA,NA,"O",2275,"CDI","OZ","C"
3457,1722,"06","472c","tr_1","ct_9","O",18203,"CDI","MA","C"
3459,399,"06","563c","tr_1","ct_7","O",3811,"CDI","TZ","N"
3466,1589,"06","542a","tr_1","ct_9","O",12309,"CDI","KZ","C"
3473,781,"06","467b","tr_6","ct_9","O",26970,"CDI","KZ","C"
3492,1127,"06","621b","tr_2","ct_9","O",20653,"CDI","FZ","C"
3499,1499,"06","683a","tr_0","ct_9","A",13434,"APP","CA","C"
3509,1732,"06","477a","tr_6","ct_9","O",21304,"CDI","HZ","C"
3514,1903,"06","526a","tr_6","ct_3","O",25502,"AUT","QA","C"
3517,455,"06","422b","tr_4","ct_8","O",7532,"CDI","PZ","P"
3523,1862,"06","554a","tr_2","ct_9","O",14176,"CDI","CA","C"
3537,1483,"06","431f","tr_5","ct_9","O",33162,"CDI","QA","P"
3548,2028,"36","532a","tr_6","ct_1","O",27154,"AUT","OZ","C"
3554,1146,"06","685a","tr_1","ct_9","O",13938,"TTP","NZ","C"
3561,1436,"06","641b","tr_6","ct_5","O",28760,"CDI","HZ","C"
3563,1984,"06","534a","tr_3","ct_9","O",18285,"CDI","NZ","C"
3564,2176,"06","461f","tr_6","ct_9","O",28336,"CDI","HZ","P"
3569,801,"06","561b","tr_2","ct_9","O",6836,"CDI","IZ","C"
3587,600,"06","621f","tr_4","ct_2","O",5266,"CDD","OZ","C"
3589,1921,"06","354g","tr_4","ct_8","O",85100,"CDI","PZ","C"
3600,1900,"06","543b","tr_0","ct_9","O",23811,"CDI","MA","C"
3609,553,"06","561c","tr_2","ct_9","O",6810,"TOA","IZ","C"
3616,1907,"06","431f","tr_4","ct_9","O",29650,"CDI","QA","C"
3623,1663,"06","542a","tr_2","ct_9","O",20983,"CDI","MA","C"
3626,231,"06","554e","tr_3","ct_9","O",3646,"CDI","GZ","P"
3633,1759,"06","676c","tr_4","ct_9","A",11694,"APP","CJ","C"
3635,1416,"06","632a","tr_1","ct_9","O",19013,"CDI","FZ","C"
3647,1667,"06","462b","tr_1","ct_9","O",29817,"CDI","GZ","C"
3657,1687,"06","481b","tr_2","ct_9","O",31943,"CDI","FZ","C"
3669,2044,"06","545d","tr_6","ct_8","O",18207,"CDI","OZ","C"
3672,1762,"06","542a","tr_6","ct_8","O",18534,"CDI","QA","C"
3681,1867,"06","526a","tr_4","ct_9","O",21923,"CDI","QA","C"
3683,907,"06","681a","tr_2","ct_9","O",12639,"CDI","FZ","C"
3686,1225,"06","461f","tr_2","ct_9","O",25700,"CDI","PZ","C"
3695,1577,"06","543g","tr_3","ct_9","O",25574,"CDI","FZ","C"
3700,700,"06","561d","tr_2","ct_9","O",10275,"CDI","IZ","C"
3709,1999,"06","422b","tr_3","ct_8","O",31604,"CDI","PZ","C"
3727,688,"06","488b","tr_1","ct_9","O",7188,"CDI","IZ","C"
3730,687,"06","561c","tr_0","ct_9","O",11063,"TOA","IZ","C"
3741,1650,"06","462b","tr_4","ct_9","O",23426,"CDI","GZ","C"
3756,1130,"06","561b","tr_1","ct_9","O",9068,"CDI","IZ","C"
3763,1962,"06","526a","tr_3","ct_9","O",23242,"CDI","QB","C"
3767,907,"06","462e","tr_1","ct_9","O",11136,"CDI","LZ","C"
3774,1820,"06","382c","tr_4","ct_9","O",23456,"CDI","FZ","C"
3776,1777,"06","681a","tr_3","ct_9","O",21543,"CDI","RZ","C"
3784,1874,"19","372e","tr_5","ct_9","O",34893,"CDD","CL","C"
3785,2079,"06","636c","tr_1","ct_9","O",29579,"CDI","CA","C"
3789,1573,"06","461e","tr_2","ct_9","O",23910,"CDI","MA","C"
3798,486,"06","632g","tr_2","ct_9","O",5500,"CDI","FZ","C"
3800,1693,"06","676a","tr_4","ct_9","O",15038,"CDI","NZ","C"
3803,415,"06","561b","tr_1","ct_9","O",4422,"TOA","MA","N"
3807,1439,"75","553b","tr_1","ct_9","O",10216,"CDD","RZ","C"
3809,1820,"06","477b","tr_1","ct_9","O",17725,"CDI","MA","C"
3812,1779,"83","478d","tr_4","ct_9","O",27605,"CDI","JB","C"
3819,1820,"06","341a","tr_3","ct_8","O",30924,"CDI","PZ","C"
3824,1491,"06","383a","tr_4","ct_9","O",29476,"CDI","CI","C"
3825,1820,"06","478b","tr_3","ct_9","O",28535,"CDI","MA","C"
3828,1661,"06","386c","tr_1","ct_9","O",14388,"CDI","MA","C"
3848,129,"06","631a","tr_3",NA,"O",1218,"CDD","NZ","C"
3860,1174,"06","632a","tr_1","ct_9","O",13498,"CDI","FZ","C"
3861,1088,"06","676a","tr_0","ct_9","O",11772,"TTP","NZ","N"
3866,1820,"06","422d","tr_5","ct_8","O",32459,"CDI","PZ","C"
3871,1820,"75","374d","tr_1","ct_9","O",42627,"CDI","KZ","C"
3877,1820,"06","376c","tr_2","ct_9","O",36050,"CDI","KZ","C"
3879,1732,"92","385c","tr_6","ct_9","O",45107,"CDI","GZ","C"
3880,1820,"06","545b","tr_3","ct_9","O",29579,"CDI","KZ","C"
3889,1791,"06","475b","tr_6","ct_9","O",28169,"CDI","CF","C"
3891,1636,"06","372e","tr_1","ct_9","O",52484,"CDI","MA","C"
3892,1720,"92","462e","tr_6","ct_9","O",49934,"CDI","CA","C"
3895,584,"06","524c","tr_6","ct_2","X",5080,"AUT","OZ","C"
3898,1820,"06","387c","tr_4","ct_9","O",40300,"CDI","FZ","C"
3901,1820,"06","388d","tr_4","ct_9","O",65314,"CDI","MA","C"
3905,1223,"06","675a","tr_3","ct_9","O",10193,"CDI","CB","C"
3907,1456,"06","461f","tr_4","ct_1","O",27669,"CDI","OZ","P"
3908,192,"06","344b","tr_6","ct_2","O",7662,"CDI","OZ","P"
3914,1269,"06","546d","tr_6","ct_9","O",29435,"CDI","HZ","C"
3918,1877,"06","551a","tr_6","ct_9","O",22223,"CDI","GZ","C"
3919,1820,"06","521a","tr_5","ct_9","O",17030,"CDI","HZ","C"
3922,1408,"06","634a","tr_1","ct_9","O",12989,"CDI","GZ","C"
3937,1560,"06","433d","tr_1","ct_9","O",25080,"CDI","GZ","P"
3960,1771,"06","434b","tr_6","ct_8","O",23658,"CDI","SZ","C"
3964,1603,"06","543b","tr_1","ct_9","O",50471,"CDI","LZ","C"
3972,1815,"06","525d","tr_5","ct_3","O",19738,"CDI","QB","C"
3974,1910,"91","463d","tr_3","ct_9","O",24748,"CDI","NZ","C"
3983,1813,"06","691e","tr_2","ct_9","A",14444,"APP","NZ","C"
3986,1820,"06","526a","tr_6","ct_8","O",20117,"CDI","QA","C"
3992,1716,"06","479b","tr_1","ct_9","O",32454,"CDI","MA","C"
3997,314,"06","354g","tr_1","ct_8","O",7392,"CDI","RZ","C"
3998,1110,"06","561b","tr_2","ct_9","O",14106,"CDI","IZ","C"
4011,1820,"06","467c","tr_3","ct_9","O",31093,"CDI","KZ","C"
4016,1604,"06","388c","tr_3","ct_9","O",31856,"CDI","JC","C"
4027,2289,"06","525d","tr_4","ct_9","O",12365,"CDI","QB","C"
4028,737,"06","476b","tr_1","ct_9","O",7820,"CDI","GZ","C"
4035,1289,"06","636d","tr_1","ct_9","O",14817,"CDI","IZ","C"
4036,1820,"06","676e","tr_5","ct_8","O",10045,"AUT","QB","C"
4044,1638,"06","561e","tr_1","ct_9","O",16459,"CDI","IZ","C"
4045,1849,"06","526e","tr_2","ct_9","O",19553,"CDI","QA","C"
4055,1556,"06","462c","tr_5","ct_9","O",41935,"CDI","CE","C"
4066,2085,"06","641a","tr_3","ct_9","O",28421,"CDI","HZ","C"
4071,590,"06","684a","tr_6","ct_9","O",5125,"CDI","NZ","P"
4076,158,"06","684a","tr_5","ct_9","O",1329,"CDI","NZ","P"
4080,885,"06","634c","tr_1","ct_9","O",13526,"AUT","GZ","P"
4083,1586,"06","388a","tr_5","ct_9","O",53962,"CDI","MC","C"
4088,1416,"06","462b","tr_1","ct_9","O",18299,"CDI","GZ","C"
4097,1832,"06","462b","tr_5","ct_9","O",36546,"CDI","GZ","C"
4098,804,"06","554e","tr_1","ct_9","O",6168,"CDI","GZ","P"
4105,1848,"06","344d","tr_1","ct_9","O",39263,"CDI","GZ","C"
4112,1616,"06","684a","tr_6","ct_9","O",12233,"CDI","NZ","P"
4113,1820,"06","388a","tr_6","ct_9","O",51906,"CDI","JC","C"
4125,1113,"06","552a","tr_2","ct_9","O",9985,"CDI","GZ","C"
4126,1588,"06","374a","tr_3","ct_9","O",25250,"CDI","GZ","C"
4129,3000,"06","526a","tr_3","ct_9","O",37582,"CDI","QB","C"
4143,1804,"06","672a","tr_6","ct_9","O",20368,"CDI","CJ","C"
4146,1906,"06","387b","tr_6","ct_9","O",51058,"CDI","CL","N"
4153,304,"06","632f","tr_1","ct_9","O",4123,"CDI","FZ","C"
4166,1820,"06","554b","tr_1","ct_9","O",19638,"CDI","GZ","C"
4171,1519,"06","463b","tr_1","ct_9","O",24568,"CDI","GZ","C"
4175,159,"06","553c","tr_3","ct_9","O",5615,"CDI","GZ","P"
4176,1415,"06","462e","tr_1","ct_9","O",17904,"CDI","GZ","C"
4179,1919,"06","473c","tr_6","ct_9","O",49808,"CDI","CL","C"
4180,158,"06","554a",NA,NA,"O",1837,"CDI","GZ","C"
4181,1820,"92","380a","tr_6","ct_9","O",57938,"CDI","KZ","C"
4182,386,"06","554a","tr_1","ct_9","O",4845,"CDI","IZ","C"
4183,1373,"06","434g","tr_3","ct_9","O",10752,"CDI","QB","C"
4184,831,"06","525a","tr_3","ct_8","O",7666,"CDI","PZ","P"
4197,1335,"06","463e","tr_1","ct_9","O",32875,"CDI","LZ","C"
4202,1603,"06","481b","tr_4","ct_9","O",23175,"CDI","FZ","C"
4215,1523,"83","388a","tr_4","ct_9","O",46155,"CDI","JC","C"
4216,1631,"06","374d","tr_4","ct_9","O",47160,"CDI","GZ","C"
4229,314,"33","467a","tr_6","ct_9","O",7778,"CDI","KZ","C"
4231,1877,"06","423b","tr_3","ct_8","O",21370,"CDI","QB","C"
4233,1729,"06","342g","tr_2","ct_9","O",22952,"CDI","MB","C"
4239,243,"06","561b","tr_4","ct_9","O",2404,"CDD","QB","C"
4245,1504,"13","477c","tr_4","ct_9","O",34159,"CDI","DZ","C"
4258,1881,"06","542a","tr_3","ct_9","O",25324,"CDI","MC","C"
4264,1468,"06","655a","tr_6","ct_5","O",35942,"CDI","HZ","C"
4269,949,"06","525d","tr_3","ct_9","O",11514,"CDI","QB","P"
4284,582,"06","563b","tr_1","ct_7","O",4262,"CDI","QB","N"
4286,166,"75","478d",NA,NA,"O",1803,"CDI","JB","P"
4292,1118,"54","525d","tr_5","ct_9","O",13110,"CDI","HZ","N"
4312,1820,"06","526a","tr_4","ct_8","O",20922,"CDI","QB","C"
4320,598,"06","388a","tr_6","ct_9","O",11772,"CDI","JC","C"
4328,1904,"06","526a","tr_5","ct_8","O",24149,"CDI","QA","C"
4333,652,"06","526b","tr_1","ct_9","O",5508,"CDI","QA","C"
