primary_key,Club
78684,"CLUB132"
78688,"CLUB413"
78696,"CLUB604"
78703,"CLUB123"
78712,"CLUB403"
78713,"CLUB117"
78754,"CLUB134"
78756,"CLUB109"
78779,"CLUB252"
78799,"CLUB403"
78815,"CLUB109"
78825,"CLUB410"
78836,"CLUB109"
78839,"CLUB101"
78848,"CLUB125"
78857,"CLUB123"
78869,"CLUB123"
78899,"CLUB110"
78908,"CLUB222"
78939,"CLUB401"
78944,"CLUB249"
78962,"CLUB202"
78963,"CLUB123"
78968,"CLUB123"
78971,"CLUB103"
78974,"CLUB254"
78978,"CLUB132"
78981,"CLUB219"
78986,"CLUB210"
78993,"CLUB222"
78996,"CLUB134"
79017,"CLUB134"
79037,"CLUB132"
79081,"CLUB221"
79106,"CLUB132"
79115,"CLUB134"
79117,"CLUB132"
79121,"CLUB111"
79125,"CLUB420"
79129,"CLUB111"
79130,"CLUB101"
79153,"CLUB135"
79176,"CLUB124"
79190,"CLUB403"
79203,"CLUB119"
79216,"CLUB209"
79226,"CLUB111"
79250,"CLUB218"
79251,"CLUB123"
79252,"CLUB134"
79253,"CLUB123"
79258,"CLUB128"
79267,"CLUB115"
79286,"CLUB110"
79297,"CLUB402"
79338,"CLUB132"
79347,"CLUB413"
79372,"CLUB117"
79376,"CLUB103"
79393,"CLUB135"
79416,"CLUB604"
79476,"CLUB123"
79525,"CLUB242"
79529,"CLUB103"
79530,"CLUB604"
79546,"CLUB402"
79560,"CLUB123"
79592,"CLUB111"
79599,"CLUB134"
79606,"CLUB249"
79610,"CLUB132"
79622,"CLUB123"
79630,"CLUB132"
79646,"CLUB123"
79659,"CLUB237"
79663,"CLUB119"
79664,"CLUB129"
79680,"CLUB109"
79684,"CLUB252"
79700,"CLUB132"
79702,"CLUB134"
79704,"CLUB109"
79710,"CLUB105"
79712,"CLUB123"
79747,"CLUB103"
79760,"CLUB129"
79787,"CLUB221"
79847,"CLUB111"
79865,"CLUB115"
79867,"CLUB242"
79869,"CLUB604"
79877,"CLUB128"
79880,"CLUB111"
79881,"CLUB132"
79905,"CLUB604"
79960,"CLUB242"
79965,"CLUB132"
79981,"CLUB601"
79984,"CLUB242"
80014,"CLUB109"
80044,"CLUB125"
80045,"CLUB111"
80065,"CLUB245"
80073,"CLUB134"
80088,"CLUB413"
80089,"CLUB111"
80090,"CLUB403"
80183,"CLUB132"
80184,"CLUB401"
80212,"CLUB602"
80213,"CLUB123"
80214,"CLUB119"
80225,"CLUB134"
80251,"CLUB602"
80263,"CLUB402"
80289,"CLUB103"
80295,"CLUB602"
80299,"CLUB123"
80300,"CLUB109"
80311,"CLUB402"
80314,"CLUB101"
80322,"CLUB402"
80331,"CLUB123"
80344,"CLUB132"
80346,"CLUB111"
80353,"CLUB602"
80354,"CLUB402"
80361,"CLUB602"
80376,"CLUB111"
80392,"CLUB245"
80393,"CLUB245"
80409,"CLUB201"
80421,"CLUB117"
80431,"CLUB132"
80436,"CLUB218"
80440,"CLUB602"
80446,"CLUB109"
80468,"CLUB119"
80473,"CLUB109"
80475,"CLUB413"
80483,"CLUB402"
80486,"CLUB402"
80502,"CLUB127"
80505,"CLUB402"
80512,"CLUB503"
80528,"CLUB601"
80534,"CLUB602"
80537,"CLUB107"
80549,"CLUB209"
80573,"CLUB601"
80577,"CLUB135"
80584,"CLUB123"
80596,"CLUB123"
80627,"CLUB257"
80643,"CLUB132"
80644,"CLUB109"
80665,"CLUB401"
80681,"CLUB135"
80683,"CLUB111"
80687,"CLUB125"
80694,"CLUB503"
80729,"CLUB123"
80750,"CLUB117"
80753,"CLUB126"
80756,"CLUB402"
80759,"CLUB109"
80763,"CLUB132"
80764,"CLUB601"
80766,"CLUB202"
80768,"CLUB132"
80769,"CLUB119"
80771,"CLUB218"
80789,"CLUB413"
80796,"CLUB245"
80801,"CLUB219"
80830,"CLUB111"
80834,"CLUB245"
80841,"CLUB111"
80850,"CLUB402"
80902,"CLUB111"
80907,"CLUB604"
80927,"CLUB256"
80935,"CLUB115"
80942,"CLUB402"
80954,"CLUB113"
80978,"CLUB402"
80999,"CLUB111"
81000,"CLUB111"
81008,"CLUB133"
81012,"CLUB115"
81022,"CLUB101"
81027,"CLUB249"
81030,"CLUB402"
81056,"CLUB604"
81062,"CLUB402"
81086,"CLUB415"
81089,"CLUB604"
81100,"CLUB242"
81133,"CLUB111"
81140,"CLUB402"
81143,"CLUB407"
81150,"CLUB113"
81209,"CLUB242"
81211,"CLUB402"
81240,"CLUB242"
81257,"CLUB124"
81274,"CLUB109"
81281,"CLUB111"
81290,"CLUB233"
81291,"CLUB245"
81302,"CLUB105"
81304,"CLUB124"
81305,"CLUB101"
81325,"CLUB127"
81326,"CLUB111"
81334,"CLUB132"
81369,"CLUB105"
81378,"CLUB111"
81397,"CLUB101"
81486,"CLUB111"
81508,"CLUB245"
81529,"CLUB105"
81552,"CLUB132"
81596,"CLUB604"
81645,"CLUB103"
81655,"CLUB132"
81658,"CLUB403"
81684,"CLUB233"
81723,"CLUB117"
81762,"CLUB242"
81786,"CLUB413"
81832,"CLUB242"
81835,"CLUB111"
81865,"CLUB111"
81872,"CLUB133"
81885,"CLUB413"
81912,"CLUB132"
81925,"CLUB605"
81939,"CLUB111"
81950,"CLUB604"
81992,"CLUB132"
81993,"CLUB222"
81995,"CLUB125"
81996,"CLUB245"
81997,"CLUB105"
82005,"CLUB110"
82032,"CLUB602"
82117,"CLUB218"
82140,"CLUB111"
82149,"CLUB403"
82162,"CLUB132"
82178,"CLUB266"
82201,"CLUB129"
82205,"CLUB242"
82213,"CLUB410"
82215,"CLUB136"
82216,"CLUB420"
82231,"CLUB403"
82232,"CLUB109"
82258,"CLUB132"
82269,"CLUB420"
82290,"CLUB115"
82313,"CLUB105"
82317,"CLUB202"
82322,"CLUB242"
82355,"CLUB133"
82364,"CLUB403"
82375,"CLUB117"
82382,"CLUB221"
82384,"CLUB401"
82393,"CLUB605"
82395,"CLUB125"
82416,"CLUB245"
82422,"CLUB242"
82454,"CLUB242"
82456,"CLUB602"
82465,"CLUB602"
82468,"CLUB111"
82496,"CLUB413"
82529,"CLUB123"
82536,"CLUB109"
82542,"CLUB402"
82562,"CLUB111"
82601,"CLUB111"
82651,"CLUB261"
82677,"CLUB403"
82680,"CLUB233"
82693,"CLUB233"
82698,"CLUB111"
82717,"CLUB111"
82737,"CLUB248"
82742,"CLUB402"
82753,"CLUB242"
82757,"CLUB402"
82758,"CLUB245"
82766,"CLUB402"
82767,"CLUB111"
82772,"CLUB417"
82792,"CLUB109"
82827,"CLUB101"
82837,"CLUB111"
82842,"CLUB133"
82844,"CLUB242"
82851,"CLUB133"
82853,"CLUB403"
82874,"CLUB108"
82926,"CLUB242"
82927,"CLUB133"
82929,"CLUB118"
82956,"CLUB132"
82960,"CLUB111"
82962,"CLUB111"
82964,"CLUB604"
82973,"CLUB111"
82980,"CLUB105"
83013,"CLUB111"
83037,"CLUB114"
83042,"CLUB115"
83056,"CLUB604"
83085,"CLUB111"
83089,"CLUB125"
83105,"CLUB129"
83108,"CLUB111"
83124,"CLUB410"
83125,"CLUB221"
83173,"CLUB604"
83208,"CLUB133"
83237,"CLUB111"
83240,"CLUB111"
83243,"CLUB111"
83250,"CLUB101"
83286,"CLUB103"
83300,"CLUB123"
83325,"CLUB108"
83370,"CLUB111"
83376,"CLUB109"
83384,"CLUB242"
83393,"CLUB132"
83408,"CLUB125"
83415,"CLUB403"
83455,"CLUB123"
83463,"CLUB101"
83483,"CLUB249"
83521,"CLUB111"
83525,"CLUB123"
83539,"CLUB417"
83549,"CLUB110"
83564,"CLUB245"
83580,"CLUB111"
83598,"CLUB242"
83613,"CLUB132"
83620,"CLUB125"
83627,"CLUB109"
83630,"CLUB221"
83648,"CLUB114"
83663,"CLUB410"
83679,"CLUB420"
83703,"CLUB101"
83726,"CLUB209"
83744,"CLUB123"
83770,"CLUB134"
83779,"CLUB254"
83784,"CLUB111"
83812,"CLUB134"
83835,"CLUB109"
83839,"CLUB402"
83843,"CLUB242"
83849,"CLUB101"
83867,"CLUB604"
83869,"CLUB134"
83871,"CLUB258"
83884,"CLUB132"
83892,"CLUB204"
83900,"CLUB109"
83910,"CLUB115"
83930,"CLUB115"
83948,"CLUB135"
83954,"CLUB134"
83966,"CLUB604"
83973,"CLUB105"
83993,"CLUB111"
83998,"CLUB123"
84002,"CLUB249"
84005,"CLUB129"
84007,"CLUB127"
84016,"CLUB109"
84032,"CLUB125"
84045,"CLUB209"
84047,"CLUB245"
84067,"CLUB257"
84084,"CLUB261"
84111,"CLUB218"
84173,"CLUB132"
84225,"CLUB119"
84227,"CLUB115"
84236,"CLUB221"
84240,"CLUB123"
84248,"CLUB132"
84266,"CLUB402"
84281,"CLUB404"
84287,"CLUB123"
84297,"CLUB420"
84299,"CLUB132"
84301,"CLUB221"
84313,"CLUB135"
84324,"CLUB102"
84401,"CLUB132"
84430,"CLUB125"
84436,"CLUB245"
84452,"CLUB133"
84453,"CLUB135"
84454,"CLUB417"
84478,"CLUB133"
84487,"CLUB111"
84494,"CLUB101"
84507,"CLUB261"
84527,"CLUB125"
84529,"CLUB403"
84530,"CLUB413"
84621,"CLUB128"
84649,"CLUB250"
84662,"CLUB111"
84799,"CLUB501"
84821,"CLUB401"
84830,"CLUB132"
84835,"CLUB417"
84849,"CLUB404"
84863,"CLUB205"
84865,"CLUB133"
84870,"CLUB115"
84874,"CLUB111"
84912,"CLUB242"
84926,"CLUB111"
84944,"CLUB205"
84958,"CLUB109"
84997,"CLUB602"
85024,"CLUB604"
85037,"CLUB133"
85076,"CLUB126"
85102,"CLUB123"
85109,"CLUB123"
85113,"CLUB245"
85130,"CLUB105"
85146,"CLUB105"
85159,"CLUB604"
85169,"CLUB604"
85172,"CLUB206"
85210,"CLUB115"
85236,"CLUB233"
85242,"CLUB114"
85332,"CLUB122"
85344,"CLUB123"
85356,"CLUB233"
85364,"CLUB133"
85381,"CLUB115"
85390,"CLUB404"
85403,"CLUB257"
85420,"CLUB136"
85427,"CLUB242"
85441,"CLUB211"
85477,"CLUB128"
85478,"CLUB127"
85496,"CLUB602"
85499,"CLUB119"
85512,"CLUB111"
85519,"CLUB402"
85538,"CLUB242"
85562,"CLUB503"
85606,"CLUB123"
85616,"CLUB403"
85630,"CLUB403"
85639,"CLUB602"
85640,"CLUB119"
85664,"CLUB243"
85675,"CLUB111"
85681,"CLUB132"
85682,"CLUB602"
85724,"CLUB109"
85726,"CLUB212"
85727,"CLUB402"
85746,"CLUB242"
85754,"CLUB105"
85760,"CLUB402"
85763,"CLUB108"
85773,"CLUB106"
85777,"CLUB134"
85835,"CLUB407"
85841,"CLUB602"
85863,"CLUB123"
85869,"CLUB123"
85889,"CLUB402"
85893,"CLUB602"
85924,"CLUB202"
85930,"CLUB243"
85939,"CLUB404"
85952,"CLUB210"
85967,"CLUB602"
85985,"CLUB602"
85998,"CLUB245"
85999,"CLUB109"
86025,"CLUB402"
86068,"CLUB107"
86081,"CLUB245"
86092,"CLUB245"
86111,"CLUB103"
86123,"CLUB402"
86145,"CLUB105"
86151,"CLUB111"
86171,"CLUB101"
86208,"CLUB602"
86234,"CLUB123"
86262,"CLUB124"
86263,"CLUB115"
86294,"CLUB105"
86298,"CLUB125"
86328,"CLUB107"
86351,"CLUB602"
86355,"CLUB242"
86356,"CLUB221"
86381,"CLUB404"
86386,"CLUB117"
86391,"CLUB404"
86396,"CLUB115"
86402,"CLUB111"
86424,"CLUB604"
86441,"CLUB604"
86445,"CLUB127"
86456,"CLUB602"
86468,"CLUB420"
86489,"CLUB132"
86506,"CLUB107"
86508,"CLUB602"
86516,"CLUB404"
86532,"CLUB111"
86541,"CLUB115"
86543,"CLUB111"
86550,"CLUB402"
86555,"CLUB602"
86557,"CLUB602"
86561,"CLUB125"
86562,"CLUB105"
86575,"CLUB108"
86589,"CLUB602"
86601,"CLUB111"
86624,"CLUB109"
86656,"CLUB105"
86664,"CLUB108"
86668,"CLUB602"
86682,"CLUB127"
86717,"CLUB105"
86724,"CLUB242"
86727,"CLUB404"
86763,"CLUB115"
86776,"CLUB402"
86781,"CLUB402"
86795,"CLUB129"
86819,"CLUB113"
86834,"CLUB420"
86843,"CLUB242"
86855,"CLUB134"
86892,"CLUB218"
86911,"CLUB111"
86915,"CLUB111"
86931,"CLUB111"
86950,"CLUB108"
86965,"CLUB133"
86979,"CLUB402"
86983,"CLUB111"
87004,"CLUB109"
87008,"CLUB601"
87033,"CLUB402"
87037,"CLUB420"
87043,"CLUB245"
87049,"CLUB101"
87072,"CLUB119"
87089,"CLUB115"
87104,"CLUB123"
87161,"CLUB135"
87162,"CLUB129"
87190,"CLUB249"
87191,"CLUB245"
87231,"CLUB111"
87237,"CLUB402"
87239,"CLUB119"
87287,"CLUB221"
87304,"CLUB249"
87322,"CLUB402"
87326,"CLUB245"
87333,"CLUB119"
87345,"CLUB128"
87405,"CLUB111"
87427,"CLUB111"
87442,"CLUB111"
87447,"CLUB119"
87449,"CLUB413"
87467,"CLUB111"
87469,"CLUB217"
87482,"CLUB103"
87484,"CLUB133"
87495,"CLUB245"
87509,"CLUB111"
87512,"CLUB413"
87514,"CLUB101"
87517,"CLUB115"
87519,"CLUB206"
87522,"CLUB413"
87525,"CLUB111"
87540,"CLUB242"
87563,"CLUB108"
87566,"CLUB105"
87595,"CLUB103"
87605,"CLUB111"
87626,"CLUB109"
87637,"CLUB109"
87643,"CLUB119"
87646,"CLUB133"
87652,"CLUB503"
87658,"CLUB413"
87667,"CLUB111"
87693,"CLUB261"
87728,"CLUB402"
87735,"CLUB132"
87741,"CLUB112"
87757,"CLUB125"
87767,"CLUB101"
87775,"CLUB111"
87787,"CLUB136"
87790,"CLUB101"
87801,"CLUB604"
87809,"CLUB109"
87812,"CLUB601"
87825,"CLUB111"
87840,"CLUB242"
87847,"CLUB101"
87854,"CLUB413"
87865,"CLUB420"
87872,"CLUB242"
87884,"CLUB250"
87893,"CLUB245"
87920,"CLUB211"
87956,"CLUB402"
87964,"CLUB402"
87968,"CLUB415"
87970,"CLUB111"
87984,"CLUB402"
88007,"CLUB115"
88008,"CLUB113"
88019,"CLUB124"
88024,"CLUB115"
88030,"CLUB403"
88036,"CLUB118"
88092,"CLUB125"
88098,"CLUB111"
88104,"CLUB256"
88105,"CLUB402"
88122,"CLUB113"
88123,"CLUB108"
88162,"CLUB101"
88176,"CLUB102"
88178,"CLUB420"
88184,"CLUB107"
88196,"CLUB604"
88197,"CLUB123"
88205,"CLUB133"
88264,"CLUB111"
88295,"CLUB109"
88302,"CLUB109"
88314,"CLUB417"
88367,"CLUB108"
88395,"CLUB401"
88396,"CLUB117"
88398,"CLUB202"
88438,"CLUB233"
88445,"CLUB119"
88484,"CLUB117"
88522,"CLUB604"
88525,"CLUB107"
88539,"CLUB403"
88544,"CLUB401"
88555,"CLUB112"
88562,"CLUB123"
88568,"CLUB125"
88581,"CLUB111"
88605,"CLUB111"
88625,"CLUB402"
88635,"CLUB242"
88656,"CLUB503"
88703,"CLUB105"
88713,"CLUB111"
88733,"CLUB245"
88745,"CLUB249"
88747,"CLUB111"
88757,"CLUB221"
88790,"CLUB101"
88794,"CLUB111"
88805,"CLUB242"
88813,"CLUB402"
88814,"CLUB103"
88818,"CLUB402"
88833,"CLUB413"
88837,"CLUB123"
88872,"CLUB111"
88892,"CLUB221"
88901,"CLUB132"
88919,"CLUB115"
88924,"CLUB117"
88944,"CLUB103"
88948,"CLUB125"
88972,"CLUB101"
89016,"CLUB111"
89022,"CLUB242"
89030,"CLUB109"
89036,"CLUB402"
89059,"CLUB115"
89060,"CLUB125"
89102,"CLUB125"
89151,"CLUB111"
89159,"CLUB111"
89160,"CLUB112"
89183,"CLUB403"
89186,"CLUB245"
89199,"CLUB267"
89215,"CLUB212"
89217,"CLUB221"
89229,"CLUB111"
89260,"CLUB218"
89274,"CLUB221"
89288,"CLUB604"
89301,"CLUB233"
89334,"CLUB413"
89335,"CLUB402"
89345,"CLUB123"
89355,"CLUB604"
89373,"CLUB103"
89381,"CLUB111"
89390,"CLUB402"
89400,"CLUB117"
89409,"CLUB132"
89418,"CLUB117"
89419,"CLUB217"
89428,"CLUB109"
89457,"CLUB111"
89460,"CLUB209"
89462,"CLUB410"
89471,"CLUB115"
89475,"CLUB113"
89515,"CLUB132"
89521,"CLUB111"
89539,"CLUB129"
89567,"CLUB245"
89573,"CLUB110"
89574,"CLUB404"
89605,"CLUB123"
89608,"CLUB245"
89615,"CLUB123"
89634,"CLUB134"
89648,"CLUB404"
89655,"CLUB115"
89656,"CLUB105"
89658,"CLUB111"
89673,"CLUB117"
89701,"CLUB125"
89726,"CLUB103"
89770,"CLUB242"
89855,"CLUB402"
89864,"CLUB123"
89873,"CLUB410"
89888,"CLUB402"
89936,"CLUB123"
89940,"CLUB109"
89947,"CLUB125"
89966,"CLUB111"
89982,"CLUB117"
90017,"CLUB123"
90025,"CLUB604"
90086,"CLUB245"
90100,"CLUB123"
90107,"CLUB205"
90109,"CLUB402"
90113,"CLUB115"
90116,"CLUB601"
90121,"CLUB103"
90142,"CLUB132"
90180,"CLUB221"
90272,"CLUB219"
90284,"CLUB111"
90289,"CLUB201"
90297,"CLUB221"
90300,"CLUB105"
90304,"CLUB109"
90330,"CLUB132"
90340,"CLUB602"
90341,"CLUB602"
90352,"CLUB413"
90377,"CLUB132"
90378,"CLUB111"
90385,"CLUB101"
90397,"CLUB123"
90424,"CLUB125"
90442,"CLUB132"
90447,"CLUB111"
90454,"CLUB243"
90510,"CLUB135"
90515,"CLUB123"
90521,"CLUB123"
90526,"CLUB201"
90550,"CLUB132"
90553,"CLUB111"
90562,"CLUB402"
90563,"CLUB123"
90572,"CLUB242"
90592,"CLUB108"
90593,"CLUB245"
90604,"CLUB123"
90624,"CLUB127"
90632,"CLUB601"
90644,"CLUB601"
90672,"CLUB402"
90697,"CLUB119"
90725,"CLUB129"
90732,"CLUB413"
90750,"CLUB222"
90751,"CLUB245"
90802,"CLUB111"
90807,"CLUB111"
90841,"CLUB402"
90850,"CLUB503"
90866,"CLUB604"
90870,"CLUB413"
90885,"CLUB252"
90897,"CLUB111"
90918,"CLUB111"
90920,"CLUB123"
90921,"CLUB102"
90939,"CLUB402"
90940,"CLUB111"
90944,"CLUB219"
90969,"CLUB202"
91008,"CLUB256"
91038,"CLUB111"
91051,"CLUB402"
91055,"CLUB402"
91058,"CLUB123"
91080,"CLUB254"
91095,"CLUB420"
91109,"CLUB115"
91135,"CLUB123"
91141,"CLUB111"
91148,"CLUB123"
91165,"CLUB111"
91167,"CLUB123"
91189,"CLUB135"
91194,"CLUB132"
91220,"CLUB105"
91228,"CLUB136"
91232,"CLUB210"
91252,"CLUB401"
91257,"CLUB119"
91273,"CLUB132"
91286,"CLUB127"
91300,"CLUB202"
91344,"CLUB132"
91350,"CLUB205"
91364,"CLUB204"
91380,"CLUB132"
91397,"CLUB111"
91408,"CLUB221"
91439,"CLUB221"
91464,"CLUB218"
91506,"CLUB135"
91557,"CLUB242"
91580,"CLUB245"
91582,"CLUB103"
91587,"CLUB111"
91590,"CLUB249"
91631,"CLUB125"
91664,"CLUB103"
91669,"CLUB202"
91673,"CLUB133"
91727,"CLUB218"
91760,"CLUB261"
91762,"CLUB109"
91810,"CLUB123"
91862,"CLUB221"
91867,"CLUB242"
91880,"CLUB109"
91887,"CLUB219"
91906,"CLUB117"
91941,"CLUB102"
91950,"CLUB242"
91959,"CLUB124"
92035,"CLUB119"
92040,"CLUB125"
92049,"CLUB125"
92060,"CLUB117"
92178,"CLUB117"
92220,"CLUB109"
92256,"CLUB132"
92258,"CLUB129"
92269,"CLUB111"
92270,"CLUB123"
92281,"CLUB501"
92285,"CLUB410"
92289,"CLUB115"
92334,"CLUB127"
92341,"CLUB601"
92360,"CLUB132"
92387,"CLUB109"
92388,"CLUB132"
92390,"CLUB601"
92391,"CLUB401"
92431,"CLUB601"
92432,"CLUB117"
92439,"CLUB125"
92476,"CLUB132"
92490,"CLUB132"
92492,"CLUB124"
92511,"CLUB111"
92513,"CLUB123"
92514,"CLUB132"
92524,"CLUB133"
92528,"CLUB115"
92529,"CLUB101"
92539,"CLUB132"
92612,"CLUB410"
92651,"CLUB111"
92669,"CLUB242"
92678,"CLUB402"
92706,"CLUB413"
92715,"CLUB123"
92718,"CLUB123"
92731,"CLUB221"
92742,"CLUB123"
92758,"CLUB105"
92780,"CLUB111"
92801,"CLUB127"
92873,"CLUB119"
92879,"CLUB132"
92896,"CLUB602"
92939,"CLUB109"
93051,"CLUB127"
93058,"CLUB111"
93108,"CLUB403"
93179,"CLUB132"
93211,"CLUB123"
93232,"CLUB212"
93238,"CLUB101"
93259,"CLUB132"
93262,"CLUB603"
93274,"CLUB128"
93282,"CLUB128"
93297,"CLUB115"
93307,"CLUB109"
93316,"CLUB604"
93338,"CLUB123"
93354,"CLUB132"
93375,"CLUB101"
93388,"CLUB132"
93412,"CLUB133"
93440,"CLUB242"
93464,"CLUB109"
93474,"CLUB111"
93484,"CLUB261"
93497,"CLUB123"
93504,"CLUB124"
93552,"CLUB132"
93559,"CLUB134"
93563,"CLUB132"
93565,"CLUB101"
93572,"CLUB111"
93594,"CLUB111"
93596,"CLUB221"
93603,"CLUB132"
93648,"CLUB601"
93652,"CLUB602"
93657,"CLUB602"
93674,"CLUB402"
93733,"CLUB111"
93739,"CLUB221"
93740,"CLUB132"
93755,"CLUB123"
93768,"CLUB111"
93777,"CLUB123"
93781,"CLUB111"
93820,"CLUB118"
93852,"CLUB242"
93929,"CLUB410"
93968,"CLUB123"
93977,"CLUB410"
94031,"CLUB123"
94037,"CLUB410"
94054,"CLUB133"
94063,"CLUB111"
94091,"CLUB410"
94116,"CLUB410"
94136,"CLUB410"
94137,"CLUB105"
94183,"CLUB410"
94196,"CLUB129"
94201,"CLUB242"
94202,"CLUB410"
94229,"CLUB111"
94290,"CLUB261"
94295,"CLUB119"
94319,"CLUB245"
94322,"CLUB111"
94339,"CLUB109"
94341,"CLUB249"
94365,"CLUB107"
94387,"CLUB123"
94408,"CLUB115"
94413,"CLUB604"
94461,"CLUB111"
94504,"CLUB111"
94506,"CLUB123"
94515,"CLUB106"
94538,"CLUB410"
94555,"CLUB119"
94607,"CLUB125"
94608,"CLUB410"
94683,"CLUB117"
94697,"CLUB420"
94700,"CLUB109"
94701,"CLUB127"
94729,"CLUB604"
94790,"CLUB134"
94805,"CLUB134"
94843,"CLUB111"
94861,"CLUB245"
94887,"CLUB109"
94894,"CLUB123"
94928,"CLUB410"
94938,"CLUB220"
94945,"CLUB111"
94964,"CLUB118"
94998,"CLUB119"
95025,"CLUB119"
95030,"CLUB111"
95035,"CLUB119"
95040,"CLUB602"
95045,"CLUB119"
95087,"CLUB119"
95095,"CLUB237"
95113,"CLUB109"
95117,"CLUB245"
95167,"CLUB242"
95233,"CLUB136"
95234,"CLUB129"
95235,"CLUB113"
95249,"CLUB106"
95272,"CLUB213"
95306,"CLUB242"
95316,"CLUB126"
95337,"CLUB212"
95351,"CLUB410"
95356,"CLUB134"
95363,"CLUB111"
95381,"CLUB242"
95384,"CLUB211"
95395,"CLUB410"
95525,"CLUB117"
95532,"CLUB128"
95546,"CLUB105"
95573,"CLUB221"
95577,"CLUB111"
95587,"CLUB111"
95653,"CLUB111"
95762,"CLUB124"
95780,"CLUB111"
95820,"CLUB111"
95821,"CLUB410"
95823,"CLUB125"
95829,"CLUB410"
95867,"CLUB405"
95869,"CLUB111"
95963,"CLUB133"
95974,"CLUB123"
96016,"CLUB410"
96021,"CLUB134"
96025,"CLUB115"
96040,"CLUB410"
96061,"CLUB109"
96071,"CLUB237"
96158,"CLUB107"
96167,"CLUB410"
96182,"CLUB117"
96237,"CLUB410"
96288,"CLUB117"
96303,"CLUB245"
96352,"CLUB242"
96353,"CLUB221"
96390,"CLUB103"
96400,"CLUB601"
96447,"CLUB123"
96468,"CLUB111"
96471,"CLUB110"
96495,"CLUB102"
96526,"CLUB212"
96554,"CLUB123"
96573,"CLUB132"
96616,"CLUB109"
96632,"CLUB132"
96652,"CLUB410"
96661,"CLUB212"
96681,"CLUB410"
96683,"CLUB119"
96710,"CLUB105"
96724,"CLUB503"
96726,"CLUB111"
96873,"CLUB405"
96882,"CLUB603"
96917,"CLUB117"
96947,"CLUB123"
96986,"CLUB123"
96995,"CLUB123"
97009,"CLUB103"
97083,"CLUB410"
97109,"CLUB604"
97115,"CLUB101"
97122,"CLUB254"
97146,"CLUB250"
97153,"CLUB123"
97182,"CLUB604"
97187,"CLUB122"
97241,"CLUB115"
97253,"CLUB111"
97260,"CLUB132"
97272,"CLUB119"
97282,"CLUB117"
97288,"CLUB129"
97307,"CLUB111"
97318,"CLUB101"
97336,"CLUB113"
97342,"CLUB123"
97351,"CLUB242"
97359,"CLUB115"
97369,"CLUB123"
97375,"CLUB115"
97381,"CLUB602"
97390,"CLUB402"
97397,"CLUB109"
97432,"CLUB105"
97463,"CLUB132"
97492,"CLUB134"
97495,"CLUB123"
97515,"CLUB204"
97535,"CLUB413"
97583,"CLUB119"
97605,"CLUB107"
97613,"CLUB103"
97618,"CLUB132"
97630,"CLUB123"
97646,"CLUB604"
97673,"CLUB109"
97681,"CLUB132"
97686,"CLUB111"
97690,"CLUB413"
97698,"CLUB242"
97716,"CLUB256"
97736,"CLUB101"
97752,"CLUB109"
97763,"CLUB133"
97766,"CLUB111"
97778,"CLUB404"
97779,"CLUB410"
97780,"CLUB103"
97830,"CLUB123"
97833,"CLUB125"
97963,"CLUB101"
97974,"CLUB111"
97978,"CLUB103"
97985,"CLUB602"
98006,"CLUB402"
98017,"CLUB119"
98037,"CLUB132"
98044,"CLUB125"
98057,"CLUB402"
98063,"CLUB115"
98088,"CLUB125"
98092,"CLUB402"
98101,"CLUB410"
98132,"CLUB413"
98165,"CLUB101"
98204,"CLUB410"
98217,"CLUB245"
98262,"CLUB111"
98306,"CLUB113"
98325,"CLUB410"
98341,"CLUB101"
98343,"CLUB111"
98367,"CLUB123"
98487,"CLUB410"
98494,"CLUB105"
98496,"CLUB115"
98519,"CLUB403"
98563,"CLUB111"
98567,"CLUB123"
98580,"CLUB402"
98610,"CLUB111"
98649,"CLUB206"
98657,"CLUB109"
98702,"CLUB221"
98736,"CLUB123"
98759,"CLUB245"
98761,"CLUB202"
98810,"CLUB404"
98828,"CLUB115"
98869,"CLUB123"
98874,"CLUB123"
98875,"CLUB101"
98878,"CLUB111"
98886,"CLUB123"
98890,"CLUB245"
98895,"CLUB221"
98904,"CLUB132"
98907,"CLUB123"
98921,"CLUB242"
98923,"CLUB134"
98928,"CLUB221"
98930,"CLUB134"
98941,"CLUB123"
98955,"CLUB132"
98972,"CLUB111"
98994,"CLUB111"
98997,"CLUB109"
99004,"CLUB242"
99031,"CLUB105"
99040,"CLUB109"
99109,"CLUB222"
99110,"CLUB119"
99171,"CLUB101"
99172,"CLUB261"
99212,"CLUB410"
99235,"CLUB132"
99244,"CLUB105"
99258,"CLUB209"
99272,"CLUB102"
99287,"CLUB117"
99303,"CLUB402"
99312,"CLUB132"
99319,"CLUB126"
99338,"CLUB133"
99357,"CLUB404"
99358,"CLUB123"
99374,"CLUB133"
99380,"CLUB102"
99415,"CLUB503"
99417,"CLUB103"
99427,"CLUB604"
99449,"CLUB245"
99460,"CLUB221"
99471,"CLUB123"
99501,"CLUB109"
99506,"CLUB221"
99525,"CLUB132"
99535,"CLUB123"
99538,"CLUB132"
99544,"CLUB135"
99561,"CLUB132"
99565,"CLUB125"
99570,"CLUB111"
99586,"CLUB115"
99598,"CLUB103"
99639,"CLUB221"
99641,"CLUB123"
99663,"CLUB134"
99666,"CLUB413"
99669,"CLUB404"
99689,"CLUB113"
99693,"CLUB124"
99694,"CLUB134"
99700,"CLUB132"
