primary_key,LAST_OCCUPATION_42,LAST_EMP_TYPE,retirement_age
5539,"csp_1_1","cond21",60
5541,"csp_6_8","cond16",60
5546,"csp_5_2","cond16",66
5547,"csp_6_7","cond12",61
5553,"csp_1_1","cond21",60
5559,"csp_6_7","cond16",60
5565,"csp_5_2","cond16",64
5568,"csp_2_2","cond22",63
5570,"csp_4_2","cond16",60
5583,"csp_6_2","cond16",57
5588,"csp_3_4","cond16",58
5592,"csp_3_7","cond16",60
5601,"csp_4_6","cond16",60
5607,"csp_2_1","cond22",55
5608,"csp_2_2","cond22",60
5609,"csp_5_2","cond16",65
5610,"csp_3_7","cond16",56
5618,"csp_6_4","cond16",60
5624,"csp_4_8","cond16",60
5627,"csp_5_6","cond16",60
5634,"csp_4_5","cond16",65
5635,"csp_2_2","cond22",62
5643,"csp_4_3","cond16",49
5650,"csp_6_8","cond16",60
5657,"csp_6_2","cond16",60
5664,"csp_5_2","cond16",65
5666,"csp_5_2","cond16",60
5667,"csp_2_2","cond21",62
5672,"csp_3_7","cond16",65
5673,"csp_5_6","cond15",60
5675,"csp_3_7","cond16",60
5676,"csp_2_2","cond21",65
5695,"csp_6_4","cond16",62
5704,"csp_2_2","cond22",63
5708,"csp_1_1","cond21",56
5711,"csp_1_3","cond22",60
5713,"csp_4_2","cond15",62
5721,"csp_6_2","cond16",65
5728,"csp_6_8","cond16",65
5735,"csp_1_1","cond21",60
5743,"csp_5_2","cond16",55
5746,"csp_6_3","cond16",60
5767,"csp_6_2","cond16",58
5774,"csp_5_6","cond16",60
5778,"csp_2_1","cond22",60
5782,"csp_4_7","cond16",56
5786,"csp_2_3","cond22",60
5796,"csp_4_2","cond16",63
5803,"csp_5_2","cond16",55
5820,"csp_1_1","cond21",60
5824,"csp_5_4","cond16",65
5829,"csp_6_8","cond16",58
5833,"csp_5_5","cond16",64
5834,"csp_5_5","cond16",60
5837,"csp_5_4","cond16",60
5845,"csp_5_2","cond16",55
5859,"csp_5_6","cond16",65
5863,"csp_6_4","cond16",61
5869,"csp_6_2","cond16",60
5871,"csp_5_2","cond16",65
5873,"csp_1_3","cond22",60
5881,"csp_5_2","cond16",60
5898,"csp_6_3","cond16",60
5903,"csp_4_7","cond21",60
5919,"csp_3_8","cond15",60
5929,"csp_6_8","cond16",61
5934,"csp_2_2","cond22",62
5937,"csp_5_6","cond16",60
5944,"csp_4_8","cond16",63
5945,"csp_6_7","cond16",65
5959,"csp_2_2","cond22",57
5960,"csp_6_3","cond16",60
5970,"csp_1_1","cond21",60
5979,"csp_3_7","cond16",60
5984,"csp_4_5","cond16",55
5985,"csp_5_2","cond16",61
5988,"csp_5_2","cond16",61
5998,"csp_5_2","cond16",60
6002,"csp_4_6","cond16",60
6006,"csp_6_2","cond16",58
6011,"csp_4_6","cond16",60
6012,"csp_5_2","cond16",60
6014,"csp_5_6","cond16",65
6018,"csp_6_7","cond16",65
6028,"csp_6_7","cond16",60
6032,"csp_5_4","cond16",65
6034,"csp_6_4","cond16",60
6035,"csp_5_6","cond16",60
6038,"csp_2_2","cond21",60
6044,"csp_5_2","cond16",60
6046,"csp_6_4","cond16",67
6047,"csp_4_2","cond16",59
6055,"csp_6_9","cond16",60
6057,"csp_3_1","cond22",60
6067,"csp_4_8","cond16",64
6079,"csp_5_2","cond16",60
6082,"csp_6_4","cond16",60
6090,"csp_1_1","cond21",60
6101,"csp_5_2","cond15",64
6116,"csp_5_6","cond16",57
6121,"csp_4_3","cond16",60
6141,"csp_5_4","cond16",60
6147,"csp_4_2","cond16",65
6155,"csp_5_2","cond16",60
6157,"csp_5_2","cond16",60
6179,"csp_2_2","cond22",60
6194,"csp_6_9","cond16",60
6203,"csp_5_2","cond16",60
6207,"csp_5_5","cond16",60
6211,"csp_3_7","cond16",54
6215,"csp_4_6","cond16",60
6220,"csp_2_2","cond22",62
6241,"csp_5_4","cond16",60
6242,"csp_2_1","cond21",60
6248,"csp_5_4","cond16",65
6258,"csp_5_2","cond16",62
6268,"csp_5_4","cond16",60
6275,"csp_4_8","cond16",62
6276,"csp_6_2","cond16",62
6292,"csp_4_5","cond16",65
6301,"csp_6_4","cond16",60
6303,"csp_5_2","cond16",60
6304,"csp_4_6","cond16",65
6305,"csp_6_4","cond16",60
6316,"csp_4_8","cond16",58
6318,"csp_4_7","cond16",60
6323,"csp_5_2","cond15",54
6324,"csp_5_4","cond16",60
6325,"csp_6_2","cond16",65
6326,"csp_4_2","cond16",60
6331,"csp_1_1","cond21",60
6338,"csp_2_1","cond21",64
6339,"csp_5_2","cond16",50
6340,"csp_5_2","cond15",60
6346,"csp_6_8","cond16",55
6350,"csp_4_3","cond16",60
6356,"csp_5_2","cond16",65
6360,"csp_6_8","cond16",63
6376,"csp_6_3","cond16",57
6387,"csp_5_3","cond16",60
6388,"csp_4_6","cond16",65
6403,"csp_4_6","cond16",60
6407,"csp_1_3","cond22",60
6419,"csp_5_2","cond16",60
6420,"csp_4_5","cond15",60
6435,"csp_6_7","cond16",60
6437,"csp_4_2","cond15",60
6442,"csp_5_6","cond16",60
6443,"csp_2_2","cond21",60
6445,"csp_4_3","cond16",65
6447,"csp_1_3","cond22",60
6459,"csp_5_6","cond16",65
6464,"csp_6_3","cond16",60
6481,"csp_4_5","cond16",60
6488,"csp_6_2","cond16",53
6509,"csp_4_7","cond16",61
6511,"csp_4_6","cond16",58
6512,"csp_2_1","cond21",60
6513,"csp_6_8","cond16",63
6517,"csp_4_6","cond15",56
6527,"csp_4_6","cond16",60
6528,"csp_5_6","cond16",60
6533,"csp_4_3","cond21",65
6539,"csp_5_6","cond16",60
6549,"csp_1_1","cond21",63
6552,"csp_5_3","cond16",60
6560,"csp_4_3","cond16",56
6562,"csp_6_4","cond16",55
6566,"csp_6_8","cond16",60
6590,"csp_6_7","cond16",60
6609,"csp_6_3","cond15",60
6611,"csp_2_1","cond21",65
6613,"csp_2_2","cond22",57
6619,"csp_5_2","cond16",63
6621,"csp_3_5","cond21",61
6624,"csp_1_3","cond22",65
6634,"csp_6_2","cond16",60
6641,"csp_2_1","cond22",65
6649,"csp_4_5","cond16",60
6651,"csp_5_4","cond16",60
6654,"csp_4_2","cond16",63
6656,"csp_5_5","cond16",60
6668,"csp_2_2","cond22",61
6675,"csp_6_2","cond16",60
6677,"csp_4_6","cond16",60
6684,"csp_2_3","cond22",65
6686,"csp_6_3","cond15",60
6693,"csp_2_2","cond21",60
6694,"csp_6_3","cond16",60
6706,"csp_6_2","cond16",60
6711,"csp_5_2","cond16",64
6718,"csp_6_2","cond16",57
6720,"csp_4_5","cond16",60
6727,"csp_6_4","cond16",60
6728,"csp_5_3","cond16",58
6733,"csp_6_7","cond12",60
6741,"csp_5_6","cond16",60
6749,"csp_4_7","cond16",60
6756,"csp_5_4","cond16",63
6757,"csp_2_2","cond21",62
6770,"csp_6_7","cond16",65
6773,"csp_6_3","cond16",60
6774,"csp_5_2","cond16",57
6776,"csp_1_1","cond21",59
6777,"csp_6_7","cond16",59
6804,"csp_1_1","cond21",60
6809,"csp_4_3","cond16",65
6813,"csp_6_8","cond16",60
6814,"csp_5_4","cond16",60
6815,"csp_1_1","cond21",60
6820,"csp_4_7","cond16",65
6829,"csp_4_5","cond16",55
6837,"csp_5_2","cond16",59
6841,"csp_5_2","cond16",60
6850,"csp_4_3","cond15",60
6852,"csp_5_2","cond16",60
6883,"csp_1_1","cond21",65
6891,"csp_6_4","cond16",66
6894,"csp_5_5","cond16",60
6899,"csp_4_3","cond16",60
6904,"csp_5_2","cond16",60
6905,"csp_5_5","cond16",60
6906,"csp_5_4","cond16",53
6907,"csp_2_1","cond21",56
6914,"csp_4_7","cond16",60
6917,"csp_2_3","cond22",60
6918,"csp_1_1","cond21",60
6922,"csp_5_2","cond16",60
6925,"csp_1_3","cond22",61
6932,"csp_4_6","cond16",56
6963,"csp_5_5","cond16",65
6966,"csp_5_6","cond12",53
6970,"csp_4_2","cond16",60
6981,"csp_2_2","cond22",57
6982,"csp_5_2","cond16",60
6983,"csp_2_3","cond22",64
6984,"csp_5_3","cond16",62
6996,"csp_5_2","cond16",61
7008,"csp_5_6","cond16",54
7022,"csp_3_1","cond21",58
7028,"csp_1_3","cond22",63
7036,"csp_1_1","cond21",65
7051,"csp_4_5","cond16",60
7053,"csp_5_4","cond16",60
7054,"csp_3_3","cond16",61
7056,"csp_5_2","cond16",63
7058,"csp_1_3","cond22",60
7059,"csp_3_7","cond16",65
7060,"csp_2_2","cond21",60
7064,"csp_6_7","cond16",60
7067,"csp_5_6","cond15",60
7070,"csp_6_2","cond16",60
7076,"csp_2_1","cond21",65
7080,"csp_1_3","cond22",56
7090,"csp_5_6","cond16",58
7102,"csp_6_4","cond16",62
7106,"csp_4_3","cond16",60
7117,"csp_5_4","cond16",60
7118,"csp_6_3","cond16",58
7128,"csp_5_2","cond16",59
7129,"csp_5_3","cond16",54
7137,"csp_1_1","cond21",60
7143,"csp_1_2","cond22",57
7144,"csp_4_7","cond16",65
7149,"csp_6_2","cond16",60
7158,"csp_2_1","cond22",60
7163,"csp_5_5","cond16",54
7165,"csp_3_5","cond21",60
7166,"csp_6_9","cond16",60
7167,"csp_6_8","cond16",60
7170,"csp_5_5","cond16",65
7182,"csp_6_2","cond16",55
7186,"csp_5_6","cond16",65
7191,"csp_4_6","cond16",63
7192,"csp_6_8","cond16",60
7202,"csp_4_5","cond16",62
7203,"csp_4_6","cond16",60
7219,"csp_1_1","cond21",60
7248,"csp_4_6","cond16",60
7249,"csp_5_4","cond16",60
7260,"csp_5_4","cond16",60
7264,"csp_5_2","cond16",64
7269,"csp_1_1","cond21",60
7270,"csp_6_2","cond12",65
7281,"csp_6_3","cond16",60
7284,"csp_3_4","cond16",60
7299,"csp_2_2","cond21",55
7326,"csp_4_6","cond16",60
7329,"csp_4_3","cond16",63
7338,"csp_5_2","cond16",65
7339,"csp_5_3","cond16",65
7342,"csp_5_6","cond16",60
7349,"csp_5_2","cond16",60
7357,"csp_4_3","cond16",60
7373,"csp_3_5","cond15",60
7377,"csp_4_6","cond16",65
7379,"csp_4_5","cond16",57
7385,"csp_5_2","cond16",65
7402,"csp_5_5","cond16",60
7404,"csp_6_7","cond16",60
7430,"csp_6_4","cond16",58
7439,"csp_5_2","cond16",65
7444,"csp_5_2","cond16",55
7450,"csp_5_2","cond16",60
7455,"csp_6_7","cond16",62
7456,"csp_5_2","cond16",60
7459,"csp_6_5","cond16",65
7467,"csp_6_7","cond16",59
7489,"csp_6_2","cond16",55
7507,"csp_5_2","cond16",62
7512,"csp_3_7","cond16",65
7521,"csp_4_3","cond16",60
7530,"csp_4_5","cond16",65
7532,"csp_4_4","cond16",54
7533,"csp_3_7","cond16",59
7543,"csp_5_2","cond16",60
7548,"csp_4_2","cond16",63
7566,"csp_6_7","cond16",64
7600,"csp_6_3","cond16",60
7609,"csp_3_8","cond16",59
7616,"csp_4_6","cond21",60
7625,"csp_5_2","cond16",60
7642,"csp_2_1","cond22",58
7648,"csp_4_7","cond16",60
7655,"csp_3_7","cond16",56
7660,"csp_5_6","cond16",61
7666,"csp_2_1","cond21",60
7674,"csp_4_6","cond16",53
7677,"csp_4_6","cond16",58
7682,"csp_5_4","cond16",60
7684,"csp_6_3","cond16",60
7695,"csp_6_4","cond16",54
7697,"csp_5_5","cond15",62
7699,"csp_4_6","cond16",60
7713,"csp_3_8","cond16",65
7719,"csp_6_4","cond16",63
7722,"csp_5_2","cond16",60
7732,"csp_4_5","cond16",60
7738,"csp_6_7","cond16",65
7743,"csp_5_5","cond15",60
7746,"csp_4_7","cond16",64
7751,"csp_3_5","cond21",60
7756,"csp_6_7","cond16",60
7757,"csp_3_8","cond16",60
7765,"csp_1_1","cond21",63
7774,"csp_5_2","cond16",64
7775,"csp_6_7","cond16",62
7776,"csp_5_2","cond16",65
7785,"csp_6_2","cond16",65
7809,"csp_3_8","cond16",60
7810,"csp_3_7","cond16",60
7814,"csp_6_2","cond16",65
7824,"csp_6_7","cond16",64
7826,"csp_3_8","cond16",55
7834,"csp_1_1","cond22",65
7849,"csp_6_3","cond16",60
7853,"csp_5_6","cond15",60
7856,"csp_5_6","cond15",60
7867,"csp_5_3","cond16",55
7870,"csp_6_4","cond16",62
7873,"csp_4_7","cond12",57
7875,"csp_5_2","cond13",60
7876,"csp_3_7","cond16",65
7877,"csp_5_2","cond16",60
7885,"csp_2_2","cond21",60
7898,"csp_4_2","cond15",59
7906,"csp_2_2","cond21",66
7942,"csp_3_7","cond16",60
7943,"csp_4_2","cond16",59
7946,"csp_6_2","cond16",60
7956,"csp_5_6","cond16",55
7966,"csp_4_6","cond16",60
7976,"csp_5_6","cond16",60
7982,"csp_3_4","cond16",60
7989,"csp_3_1","cond22",60
7998,"csp_3_4","cond16",59
7999,"csp_5_2","cond16",60
8016,"csp_5_2","cond16",60
8022,"csp_6_7","cond16",65
8029,"csp_6_8","cond16",60
8036,"csp_5_6","cond16",65
8041,"csp_5_2","cond16",60
8047,"csp_6_8","cond16",60
8056,"csp_5_2","cond16",65
8062,"csp_5_2","cond15",61
8068,"csp_6_5","cond16",60
8072,"csp_4_3","cond15",60
8074,"csp_5_4","cond16",60
8099,"csp_5_2","cond16",61
8104,"csp_4_6","cond16",60
8108,"csp_4_6","cond16",60
8109,"csp_5_4","cond15",60
8144,"csp_2_2","cond21",60
8150,"csp_6_3","cond16",60
8154,"csp_4_7","cond16",58
8156,"csp_4_2","cond16",60
8160,"csp_5_4","cond16",60
8162,"csp_6_7","cond16",60
8170,"csp_5_2","cond16",60
8171,"csp_5_2","cond16",60
8178,"csp_5_6","cond16",60
8183,"csp_5_6","cond16",55
8188,"csp_5_3","cond16",60
8190,"csp_6_7","cond16",60
8192,"csp_5_6","cond16",60
8200,"csp_6_7","cond16",63
8205,"csp_5_3","cond16",60
8215,"csp_2_1","cond22",61
8216,"csp_6_2","cond16",57
8218,"csp_3_1","cond21",60
8220,"csp_6_2","cond16",65
8226,"csp_2_1","cond22",60
8233,"csp_3_3","cond16",61
8235,"csp_5_5","cond16",60
8240,"csp_6_2","cond16",60
8242,"csp_5_5","cond16",64
8264,"csp_2_2","cond21",57
8275,"csp_6_4","cond15",60
8287,"csp_5_4","cond16",65
8297,"csp_4_7","cond16",64
8302,"csp_5_6","cond16",61
8307,"csp_5_2","cond16",60
8316,"csp_4_6","cond16",56
8319,"csp_5_3","cond16",60
8322,"csp_5_4","cond16",60
8327,"csp_6_2","cond16",65
8330,"csp_5_2","cond16",60
8338,"csp_4_3","cond16",60
8351,"csp_3_4","cond16",60
8361,"csp_5_4","cond16",60
8369,"csp_4_2","cond16",63
8372,"csp_5_2","cond16",62
8373,"csp_6_3","cond16",68
8382,"csp_4_2","cond15",60
8396,"csp_3_7","cond16",58
8409,"csp_6_3","cond16",62
8410,"csp_1_1","cond22",65
8418,"csp_6_8","cond16",60
8430,"csp_1_3","cond22",65
8449,"csp_2_1","cond22",56
8460,"csp_5_5","cond16",60
8478,"csp_6_8","cond16",48
8481,"csp_5_4","cond16",60
8485,"csp_5_2","cond16",60
8497,"csp_5_6","cond16",56
8504,"csp_1_1","cond21",65
8508,"csp_4_6","cond16",60
8509,"csp_4_3","cond16",63
8512,"csp_6_9","cond15",60
8517,"csp_4_6","cond21",62
8530,"csp_4_8","cond16",60
8532,"csp_5_2","cond16",62
8560,"csp_5_5","cond13",60
8561,"csp_3_3","cond16",54
8574,"csp_5_2","cond13",52
8586,"csp_6_7","cond16",63
8590,"csp_3_4","cond16",55
8591,"csp_5_2","cond16",59
8593,"csp_4_6","cond16",60
8607,"csp_5_5","cond16",62
8612,"csp_5_2","cond16",60
8619,"csp_4_6","cond16",60
8632,"csp_2_1","cond21",60
8633,"csp_4_3","cond16",60
8634,"csp_5_2","cond13",60
8640,"csp_6_2","cond16",60
8641,"csp_3_7","cond16",56
8646,"csp_4_7","cond12",60
8654,"csp_5_6","cond16",65
8658,"csp_5_6","cond16",64
8659,"csp_4_6","cond16",62
8663,"csp_5_4","cond16",60
8676,"csp_5_4","cond16",63
8677,"csp_5_5","cond16",55
8678,"csp_5_2","cond16",62
8691,"csp_4_6","cond16",60
8696,"csp_6_8","cond16",50
8719,"csp_5_5","cond16",61
8726,"csp_5_3","cond16",54
8734,"csp_5_4","cond16",65
8738,"csp_5_2","cond16",64
8745,"csp_4_6","cond16",60
8749,"csp_4_7","cond16",60
8764,"csp_5_5","cond16",65
8780,"csp_5_4","cond16",60
8796,"csp_5_2","cond15",60
8804,"csp_6_4","cond16",64
8827,"csp_4_7","cond12",63
8833,"csp_6_4","cond16",60
8839,"csp_6_2","cond15",61
8857,"csp_4_3","cond16",53
8860,"csp_2_2","cond22",61
8864,"csp_3_8","cond16",60
8867,"csp_4_6","cond16",57
8869,"csp_4_6","cond16",65
8870,"csp_3_7","cond16",60
8878,"csp_5_6","cond16",60
8888,"csp_6_8","cond16",64
8891,"csp_6_2","cond16",59
8892,"csp_4_2","cond16",60
8894,"csp_4_6","cond16",60
8896,"csp_6_4","cond16",60
8907,"csp_5_2","cond15",60
8910,"csp_5_6","cond16",60
8930,"csp_6_3","cond16",60
8938,"csp_4_2","cond16",65
8941,"csp_6_5","cond16",65
8946,"csp_6_4","cond16",59
8948,"csp_3_5","cond16",65
8954,"csp_3_4","cond16",63
8958,"csp_6_8","cond16",65
8966,"csp_5_2","cond16",60
8991,"csp_1_1","cond21",60
9008,"csp_2_1","cond21",60
9014,"csp_5_4","cond16",58
9018,"csp_5_2","cond16",60
9020,"csp_6_3","cond16",60
9023,"csp_5_2","cond16",60
9034,"csp_6_2","cond16",60
9038,"csp_4_6","cond16",65
9048,"csp_5_3","cond16",60
9049,"csp_4_3","cond16",60
9051,"csp_5_6","cond16",60
9061,"csp_3_1","cond21",65
9074,"csp_2_2","cond21",65
9083,"csp_4_8","cond16",54
9088,"csp_4_8","cond15",60
9094,"csp_5_2","cond16",60
9121,"csp_6_7","cond13",65
9126,"csp_6_8","cond16",60
9135,"csp_4_2","cond16",60
9153,"csp_4_6","cond16",62
9162,"csp_6_8","cond16",63
9164,"csp_4_3","cond16",61
9177,"csp_6_4","cond16",60
9185,"csp_5_2","cond16",60
9191,"csp_4_6","cond16",61
9192,"csp_3_1","cond22",59
9196,"csp_5_2","cond16",64
9201,"csp_2_1","cond22",60
9205,"csp_4_3","cond16",65
9208,"csp_5_3","cond16",59
9213,"csp_6_4","cond16",58
9219,"csp_6_2","cond16",60
9229,"csp_4_5","cond16",60
9231,"csp_4_3","cond16",65
9236,"csp_5_6","cond16",65
9240,"csp_3_7","cond16",58
9249,"csp_6_4","cond16",60
9255,"csp_4_2","cond16",57
9267,"csp_4_6","cond16",58
9269,"csp_6_7","cond16",60
9275,"csp_6_2","cond16",60
9292,"csp_5_2","cond16",60
9306,"csp_4_3","cond16",65
9349,"csp_5_5","cond16",60
9365,"csp_6_2","cond16",65
9369,"csp_4_7","cond16",59
9370,"csp_5_6","cond16",65
9391,"csp_4_6","cond16",60
9403,"csp_5_5","cond16",65
9405,"csp_4_5","cond16",60
9407,"csp_5_4","cond16",61
9419,"csp_5_2","cond16",60
9426,"csp_4_6","cond16",60
9438,"csp_6_2","cond16",60
9439,"csp_5_4","cond16",60
9442,"csp_4_6","cond16",60
9446,"csp_6_9","cond16",60
9451,"csp_4_6","cond16",60
9464,"csp_4_3","cond21",58
9479,"csp_6_2","cond16",60
9488,"csp_4_8","cond16",55
9495,"csp_6_3","cond16",60
9498,"csp_4_6","cond16",60
9507,"csp_4_6","cond16",60
9518,"csp_5_5","cond16",62
9538,"csp_6_2","cond16",61
9540,"csp_4_3","cond16",56
9541,"csp_1_1","cond22",65
9556,"csp_4_6","cond16",65
9558,"csp_4_5","cond16",65
9568,"csp_5_2","cond15",65
9577,"csp_2_2","cond21",60
9581,"csp_5_4","cond16",65
9585,"csp_1_3","cond22",60
9588,"csp_3_4","cond16",60
9592,"csp_5_2","cond15",64
9594,"csp_6_4","cond16",60
9608,"csp_5_6","cond16",60
9618,"csp_6_3","cond16",65
9620,"csp_3_3","cond16",62
9621,"csp_5_6","cond16",65
9626,"csp_5_2","cond16",64
9630,"csp_5_2","cond16",62
9631,"csp_6_4","cond16",61
9638,"csp_4_5","cond16",58
9641,"csp_6_2","cond16",60
9661,"csp_5_6","cond16",60
9677,"csp_6_8","cond16",60
9681,"csp_6_8","cond16",65
9709,"csp_5_3","cond16",60
9718,"csp_5_2","cond16",60
9723,"csp_4_2","cond16",60
9724,"csp_6_4","cond16",62
9725,"csp_6_4","cond16",60
9726,"csp_6_3","cond15",65
9727,"csp_6_9","cond16",60
9740,"csp_6_3","cond16",60
9745,"csp_5_4","cond15",60
9774,"csp_4_6","cond16",65
9780,"csp_3_4","cond16",61
9786,"csp_6_7","cond16",58
9788,"csp_3_4","cond16",65
9805,"csp_4_6","cond16",60
9811,"csp_4_6","cond16",55
9817,"csp_4_7","cond16",55
9826,"csp_5_2","cond16",65
9831,"csp_3_5","cond21",60
9867,"csp_5_2","cond16",60
9871,"csp_5_6","cond16",65
9882,"csp_6_9","cond15",60
9884,"csp_5_6","cond16",64
9887,"csp_3_3","cond16",60
9901,"csp_3_4","cond16",57
9915,"csp_6_8","cond15",60
9930,"csp_6_8","cond16",54
9936,"csp_5_2","cond16",58
9942,"csp_5_6","cond16",60
9944,"csp_5_2","cond16",60
9960,"csp_3_1","cond22",60
9964,"csp_5_6","cond16",60
9973,"csp_4_3","cond16",60
9979,"csp_4_5","cond16",60
9980,"csp_4_3","cond16",60
9982,"csp_5_2","cond16",60
9986,"csp_5_2","cond13",60
9991,"csp_4_3","cond21",61
10001,"csp_4_3","cond16",65
10037,"csp_4_8","cond16",60
10041,"csp_3_1","cond21",61
10048,"csp_5_2","cond16",60
10056,"csp_5_2","cond16",60
10057,"csp_5_2","cond16",60
10063,"csp_5_2","cond16",60
10070,"csp_5_2","cond15",55
10074,"csp_2_2","cond21",60
10077,"csp_5_4","cond16",58
10086,"csp_2_3","cond22",60
10093,"csp_5_6","cond16",65
10116,"csp_3_7","cond16",55
10126,"csp_4_6","cond16",60
10130,"csp_4_3","cond16",60
10147,"csp_4_3","cond16",60
10155,"csp_3_8","cond16",60
10171,"csp_4_2","cond16",60
10172,"csp_5_5","cond16",62
10186,"csp_1_1","cond21",65
10189,"csp_5_2","cond16",60
10194,"csp_6_8","cond16",65
10195,"csp_4_6","cond16",60
10210,"csp_6_5","cond16",62
10213,"csp_5_6","cond16",60
10218,"csp_6_3","cond16",50
10220,"csp_5_2","cond16",60
10225,"csp_5_2","cond16",60
10247,"csp_2_3","cond22",54
10248,"csp_4_6","cond16",65
10253,"csp_5_4","cond16",64
10255,"csp_1_1","cond21",60
10259,"csp_3_4","cond16",63
10275,"csp_4_8","cond16",65
10276,"csp_5_2","cond16",60
10283,"csp_6_3","cond16",55
10294,"csp_4_8","cond16",60
10295,"csp_6_8","cond16",65
10306,"csp_6_7","cond16",60
10307,"csp_2_2","cond21",60
10314,"csp_4_2","cond16",55
10335,"csp_4_5","cond16",55
10344,"csp_5_6","cond16",56
10348,"csp_2_2","cond21",60
10363,"csp_1_1","cond21",63
10368,"csp_6_2","cond16",65
10370,"csp_1_1","cond21",60
10392,"csp_6_3","cond16",65
10399,"csp_5_4","cond16",60
10400,"csp_6_3","cond16",65
10403,"csp_4_5","cond16",60
10412,"csp_6_2","cond16",62
10423,"csp_5_4","cond16",56
10434,"csp_1_1","cond21",63
10436,"csp_6_7","cond12",62
10439,"csp_1_1","cond21",57
10444,"csp_2_1","cond21",65
10448,"csp_5_6","cond16",60
10465,"csp_5_6","cond16",56
10469,"csp_5_4","cond16",60
10475,"csp_5_2","cond15",60
10485,"csp_4_6","cond16",60
10489,"csp_6_4","cond16",59
10506,"csp_5_2","cond16",56
10515,"csp_5_2","cond16",60
10522,"csp_5_4","cond16",64
10525,"csp_6_4","cond16",55
10545,"csp_5_2","cond16",59
10547,"csp_4_8","cond16",60
10552,"csp_6_4","cond16",56
10553,"csp_6_2","cond16",60
10566,"csp_5_4","cond16",60
10575,"csp_5_5","cond16",60
10579,"csp_6_3","cond16",60
10583,"csp_4_2","cond16",65
10595,"csp_2_1","cond23",60
10598,"csp_6_2","cond16",60
10600,"csp_6_4","cond16",63
10604,"csp_1_1","cond21",60
10614,"csp_3_8","cond16",60
10623,"csp_4_8","cond16",60
10629,"csp_5_2","cond16",62
10641,"csp_5_6","cond16",65
10648,"csp_2_1","cond21",60
10658,"csp_6_4","cond16",55
10662,"csp_3_8","cond16",63
10663,"csp_6_2","cond16",60
10664,"csp_5_2","cond16",65
10668,"csp_4_6","cond16",58
10669,"csp_5_3","cond16",60
10674,"csp_2_2","cond21",60
10683,"csp_4_5","cond16",67
10692,"csp_6_2","cond16",60
10693,"csp_5_4","cond16",65
10698,"csp_4_6","cond16",65
10720,"csp_1_1","cond21",55
10728,"csp_6_3","cond16",60
10740,"csp_5_6","cond16",58
10741,"csp_5_2","cond16",65
10743,"csp_2_3","cond22",60
10744,"csp_1_1","cond21",60
10749,"csp_4_6","cond16",60
10754,"csp_6_3","cond16",60
10762,"csp_4_3","cond16",60
10766,"csp_5_2","cond16",65
10782,"csp_6_9","cond16",60
10784,"csp_6_3","cond15",60
10788,"csp_6_7","cond15",60
10793,"csp_3_7","cond16",64
10794,"csp_5_6","cond15",60
10797,"csp_5_2","cond15",65
10817,"csp_5_2","cond16",53
10819,"csp_6_8","cond16",53
10841,"csp_3_8","cond16",55
10848,"csp_5_6","cond16",60
10849,"csp_4_3","cond16",53
10851,"csp_3_8","cond16",60
10853,"csp_5_6","cond16",55
10860,"csp_6_3","cond16",60
10862,"csp_4_3","cond16",62
10867,"csp_2_1","cond23",60
10879,"csp_5_5","cond16",58
10882,"csp_5_5","cond15",60
10885,"csp_4_6","cond16",60
10891,"csp_6_8","cond16",60
10894,"csp_4_6","cond16",65
10905,"csp_3_4","cond16",60
10908,"csp_1_2","cond21",61
10909,"csp_5_6","cond16",60
10918,"csp_5_4","cond16",60
10928,"csp_1_1","cond21",64
10930,"csp_6_3","cond16",63
10933,"csp_6_3","cond16",60
10939,"csp_4_3","cond16",66
10940,"csp_6_5","cond15",65
10950,"csp_6_3","cond16",56
10955,"csp_5_2","cond16",60
10963,"csp_4_7","cond16",55
10967,"csp_6_3","cond16",60
10975,"csp_6_3","cond16",60
10978,"csp_6_4","cond16",59
10989,"csp_5_4","cond16",65
10996,"csp_6_3","cond16",57
10999,"csp_2_3","cond22",60
11009,"csp_1_1","cond21",65
11013,"csp_1_3","cond22",65
11015,"csp_4_2","cond16",57
11017,"csp_1_2","cond21",60
11019,"csp_6_9","cond16",65
11023,"csp_5_2","cond16",60
11030,"csp_5_4","cond16",63
11032,"csp_5_2","cond16",60
11044,"csp_5_5","cond16",60
11051,"csp_5_2","cond13",65
11055,"csp_6_8","cond16",65
11062,"csp_4_7","cond16",60
11084,"csp_3_4","cond16",63
11088,"csp_5_4","cond16",65
11089,"csp_5_6","cond16",65
11104,"csp_6_8","cond16",60
11110,"csp_4_7","cond16",62
11116,"csp_5_4","cond16",60
11117,"csp_2_1","cond21",60
11120,"csp_6_3","cond16",60
11153,"csp_4_3","cond21",60
11157,"csp_5_2","cond16",60
11161,"csp_1_1","cond21",55
11168,"csp_3_8","cond16",60
11186,"csp_6_5","cond16",60
11192,"csp_4_7","cond16",60
11198,"csp_6_2","cond16",65
11199,"csp_4_6","cond16",53
11204,"csp_5_2","cond16",58
11207,"csp_5_5","cond16",60
11218,"csp_6_7","cond16",61
11228,"csp_6_4","cond16",61
11233,"csp_5_6","cond16",60
11234,"csp_6_2","cond16",60
11235,"csp_6_7","cond15",59
11248,"csp_6_3","cond16",60
11249,"csp_5_2","cond15",65
11258,"csp_1_3","cond21",60
11263,"csp_5_3","cond16",62
