primary_key,EMP_TYPE
6992,"cond16"
6993,"cond16"
6998,"cond16"
6999,"cond16"
7009,"cond16"
7014,"cond16"
7016,"cond16"
7020,"cond16"
7026,"cond21"
7027,"cond21"
7033,"cond13"
7035,"cond21"
7037,"cond16"
7038,"cond16"
7042,"cond16"
7044,"cond16"
7045,"cond16"
7046,"cond15"
7047,"cond21"
7048,"cond16"
7061,"cond16"
7071,"cond11"
7079,"cond16"
7083,"cond15"
7085,"cond12"
7086,"cond16"
7088,"cond15"
7089,"cond16"
7093,"cond16"
7103,"cond16"
7112,"cond22"
7113,"cond16"
7116,"cond16"
7121,"cond21"
7127,"cond16"
7131,"cond15"
7135,"cond22"
7136,"cond16"
7145,"cond16"
7147,"cond16"
7151,"cond15"
7157,"cond15"
7159,"cond15"
7162,"cond11"
7169,"cond16"
7172,"cond16"
7177,"cond15"
7179,"cond16"
7183,"cond16"
7185,"cond16"
7188,"cond11"
7194,"cond21"
7196,"cond16"
7197,"cond16"
7199,"cond16"
7200,"cond16"
7209,"cond16"
7210,"cond16"
7215,"cond16"
7217,"cond11"
7224,"cond16"
7233,"cond16"
7234,"cond16"
7236,"cond16"
7237,"cond21"
7242,"cond16"
7245,"cond21"
7253,"cond16"
7254,"cond16"
7255,"cond16"
7256,"cond16"
7259,"cond16"
7261,"cond16"
7262,"cond16"
7272,"cond16"
7275,"cond16"
7277,"cond16"
7278,"cond16"
7283,"cond16"
7296,"cond16"
7302,"cond16"
7304,"cond22"
7306,"cond16"
7313,"cond16"
7319,"cond16"
7321,"cond16"
7324,"cond16"
7328,"cond12"
7343,"cond16"
7352,"cond15"
7353,"cond16"
7356,"cond16"
7359,"cond21"
7360,"cond15"
7364,"cond16"
7367,"cond16"
7370,"cond16"
7371,"cond22"
7372,"cond16"
7376,"cond21"
7378,"cond16"
7388,"cond11"
7390,"cond16"
7394,"cond22"
7403,"cond16"
7407,"cond16"
7415,"cond16"
7417,"cond16"
7426,"cond16"
7428,"cond16"
7429,"cond16"
7431,"cond21"
7438,"cond16"
7445,"cond16"
7448,"cond16"
7451,"cond16"
7453,"cond21"
7462,"cond16"
7463,"cond16"
7465,"cond16"
7473,"cond16"
7476,"cond16"
7477,"cond11"
7479,"cond16"
7484,"cond16"
7486,"cond15"
7490,"cond16"
7501,"cond16"
7502,"cond21"
7511,"cond16"
7513,"cond21"
7526,"cond16"
7529,"cond16"
7534,"cond21"
7540,"cond16"
7547,"cond16"
7558,"cond16"
7560,"cond16"
7561,"cond16"
7562,"cond16"
7572,"cond16"
7573,"cond16"
7583,"cond15"
7585,"cond15"
7586,"cond16"
7589,"cond16"
7592,"cond16"
7597,"cond16"
7607,"cond13"
7611,"cond15"
7614,"cond16"
7619,"cond16"
7624,"cond16"
7632,"cond21"
7633,"cond16"
7637,"cond16"
7645,"cond21"
7646,"cond16"
7654,"cond15"
7663,"cond22"
7665,"cond16"
7670,"cond16"
7685,"cond16"
7688,"cond16"
7690,"cond16"
7706,"cond16"
7717,"cond16"
7734,"cond16"
7739,"cond16"
7741,"cond11"
7744,"cond15"
7745,"cond16"
7747,"cond15"
7759,"cond16"
7768,"cond16"
7772,"cond16"
7779,"cond16"
7780,"cond16"
7791,"cond16"
7793,"cond16"
7794,"cond16"
7796,"cond16"
7799,"cond16"
7803,"cond16"
7811,"cond16"
7819,"cond16"
7821,"cond16"
7822,"cond16"
7823,"cond21"
7830,"cond16"
7835,"cond16"
7839,"cond16"
7841,"cond16"
7843,"cond16"
7848,"cond16"
7851,"cond16"
7852,"cond16"
7855,"cond16"
7861,"cond15"
7868,"cond16"
7872,"cond16"
7879,"cond16"
7880,"cond16"
7884,"cond16"
7888,"cond15"
7895,"cond11"
7896,"cond16"
7897,"cond15"
7902,"cond16"
7905,"cond16"
7913,"cond16"
7915,"cond22"
7917,"cond16"
7919,"cond16"
7924,"cond16"
7925,"cond16"
7926,"cond16"
7931,"cond16"
7933,"cond16"
7934,"cond15"
7935,"cond16"
7939,"cond15"
7950,"cond11"
7954,"cond15"
7960,"cond16"
7965,"cond16"
7968,"cond16"
7971,"cond16"
7972,"cond16"
7980,"cond16"
7984,"cond16"
7987,"cond16"
7990,"cond16"
7993,"cond16"
8015,"cond15"
8025,"cond21"
8026,"cond16"
8033,"cond16"
8039,"cond21"
8042,"cond16"
8045,"cond12"
8051,"cond22"
8057,"cond15"
8060,"cond16"
8065,"cond16"
8073,"cond16"
8081,"cond21"
8085,"cond15"
8086,"cond16"
8090,"cond16"
8103,"cond16"
8105,"cond16"
8110,"cond15"
8111,"cond16"
8115,"cond13"
8120,"cond16"
8122,"cond16"
8127,"cond22"
8130,"cond11"
8142,"cond21"
8143,"cond16"
8146,"cond16"
8148,"cond16"
8152,"cond16"
8153,"cond16"
8155,"cond16"
8157,"cond16"
8158,"cond16"
8163,"cond16"
8172,"cond15"
8173,"cond16"
8186,"cond16"
8195,"cond16"
8204,"cond16"
8211,"cond16"
8213,"cond15"
8221,"cond16"
8223,"cond21"
8225,"cond21"
8232,"cond16"
8244,"cond16"
8249,"cond16"
8254,"cond16"
8263,"cond16"
8265,"cond16"
8268,"cond16"
8276,"cond16"
8282,"cond16"
8289,"cond21"
8295,"cond16"
8299,"cond16"
8301,"cond22"
8308,"cond16"
8310,"cond16"
8311,"cond16"
8313,"cond16"
8318,"cond22"
8321,"cond16"
8323,"cond16"
8328,"cond16"
8336,"cond16"
8337,"cond16"
8342,"cond13"
8343,"cond16"
8345,"cond11"
8350,"cond16"
8353,"cond16"
8354,"cond13"
8356,"cond16"
8363,"cond16"
8377,"cond16"
8378,"cond16"
8380,"cond16"
8383,"cond16"
8385,"cond16"
8389,"cond16"
8392,"cond16"
8404,"cond16"
8405,"cond16"
8411,"cond16"
8427,"cond16"
8428,"cond16"
8433,"cond16"
8436,"cond16"
8438,"cond16"
8440,"cond16"
8445,"cond16"
8448,"cond22"
8454,"cond16"
8457,"cond16"
8459,"cond16"
8468,"cond16"
8470,"cond21"
8471,"cond16"
8480,"cond16"
8487,"cond16"
8489,"cond16"
8490,"cond16"
8494,"cond16"
8500,"cond16"
8506,"cond21"
8515,"cond22"
8519,"cond16"
8529,"cond16"
8534,"cond16"
8535,"cond16"
8539,"cond16"
8548,"cond16"
8556,"cond16"
8562,"cond16"
8568,"cond16"
8571,"cond16"
8573,"cond12"
8584,"cond16"
8597,"cond16"
8603,"cond15"
8604,"cond22"
8606,"cond16"
8609,"cond22"
8610,"cond21"
8623,"cond16"
8626,"cond16"
8630,"cond21"
8631,"cond16"
8635,"cond21"
8638,"cond16"
8643,"cond16"
8649,"cond16"
8650,"cond12"
8651,"cond16"
8656,"cond16"
8679,"cond16"
8684,"cond16"
8685,"cond16"
8686,"cond21"
8693,"cond16"
8695,"cond16"
8697,"cond16"
8703,"cond16"
8706,"cond16"
8708,"cond16"
8724,"cond21"
8729,"cond16"
8730,"cond16"
8733,"cond16"
8740,"cond15"
8742,"cond16"
8743,"cond16"
8746,"cond16"
8747,"cond16"
8748,"cond16"
8750,"cond16"
8751,"cond16"
8756,"cond16"
8759,"cond16"
8760,"cond16"
8762,"cond15"
8767,"cond16"
8771,"cond16"
8776,"cond16"
8777,"cond16"
8779,"cond16"
8784,"cond16"
8793,"cond16"
8794,"cond23"
8799,"cond21"
8800,"cond15"
8803,"cond16"
8805,"cond16"
8809,"cond16"
8810,"cond16"
8816,"cond21"
8817,"cond16"
8818,"cond16"
8820,"cond21"
8822,"cond22"
8824,"cond16"
8825,"cond16"
8828,"cond21"
8830,"cond16"
8831,"cond21"
8834,"cond16"
8842,"cond16"
8843,"cond16"
8850,"cond16"
8852,"cond16"
8858,"cond16"
8865,"cond21"
8866,"cond16"
8875,"cond15"
8882,"cond16"
8883,"cond16"
8889,"cond15"
8897,"cond16"
8900,"cond15"
8904,"cond16"
8911,"cond16"
8918,"cond16"
8927,"cond16"
8928,"cond16"
8932,"cond16"
8936,"cond16"
8940,"cond16"
8943,"cond16"
8944,"cond16"
8949,"cond16"
8950,"cond16"
8952,"cond11"
8953,"cond16"
8961,"cond16"
8967,"cond11"
8968,"cond21"
8971,"cond16"
8972,"cond16"
8977,"cond16"
8978,"cond15"
8979,"cond21"
8981,"cond16"
8984,"cond21"
8985,"cond16"
8987,"cond15"
8990,"cond16"
8992,"cond16"
8994,"cond15"
8999,"cond16"
9002,"cond16"
9003,"cond22"
9006,"cond11"
9015,"cond22"
9024,"cond16"
9029,"cond16"
9035,"cond16"
9047,"cond22"
9052,"cond22"
9055,"cond16"
9056,"cond16"
9065,"cond16"
9067,"cond16"
9069,"cond22"
9070,"cond16"
9072,"cond16"
9075,"cond16"
9079,"cond15"
9085,"cond16"
9087,"cond16"
9090,"cond16"
9095,"cond22"
9097,"cond16"
9103,"cond21"
9104,"cond16"
9117,"cond21"
9118,"cond16"
9122,"cond16"
9123,"cond16"
9130,"cond16"
9132,"cond16"
9138,"cond16"
9139,"cond16"
9150,"cond12"
9151,"cond15"
9156,"cond16"
9157,"cond16"
9159,"cond16"
9160,"cond16"
9161,"cond16"
9166,"cond16"
9167,"cond16"
9168,"cond16"
9169,"cond16"
9170,"cond16"
9179,"cond16"
9181,"cond16"
9184,"cond16"
9186,"cond16"
9188,"cond16"
9190,"cond16"
9197,"cond16"
9202,"cond11"
9215,"cond16"
9220,"cond16"
9222,"cond16"
9223,"cond16"
9226,"cond13"
9230,"cond16"
9234,"cond15"
9238,"cond16"
9241,"cond16"
9242,"cond16"
9245,"cond16"
9246,"cond16"
9248,"cond16"
9251,"cond16"
9260,"cond16"
9263,"cond16"
9271,"cond11"
9274,"cond16"
9279,"cond16"
9284,"cond11"
9291,"cond16"
9298,"cond15"
9302,"cond21"
9304,"cond16"
9307,"cond16"
9311,"cond16"
9312,"cond16"
9316,"cond16"
9319,"cond21"
9321,"cond16"
9331,"cond16"
9335,"cond15"
9338,"cond12"
9347,"cond16"
9352,"cond15"
9358,"cond16"
9363,"cond16"
9364,"cond15"
9372,"cond16"
9374,"cond16"
9379,"cond16"
9397,"cond16"
9401,"cond16"
9402,"cond16"
9415,"cond16"
9416,"cond16"
9418,"cond16"
9423,"cond16"
9424,"cond16"
9427,"cond21"
9433,"cond16"
9436,"cond15"
9440,"cond16"
9447,"cond16"
9450,"cond16"
9454,"cond16"
9461,"cond16"
9462,"cond16"
9463,"cond16"
9469,"cond22"
9471,"cond15"
9473,"cond16"
9478,"cond16"
9480,"cond16"
9483,"cond16"
9486,"cond16"
9490,"cond16"
9493,"cond11"
9502,"cond16"
9508,"cond16"
9511,"cond16"
9513,"cond16"
9516,"cond16"
9519,"cond16"
9520,"cond16"
9522,"cond16"
9526,"cond16"
9529,"cond16"
9537,"cond16"
9545,"cond16"
9555,"cond16"
9557,"cond16"
9561,"cond16"
9564,"cond22"
9569,"cond16"
9570,"cond15"
9574,"cond16"
9586,"cond16"
9596,"cond16"
9597,"cond15"
9604,"cond16"
9611,"cond16"
9643,"cond16"
9656,"cond16"
9663,"cond16"
9670,"cond15"
9671,"cond16"
9683,"cond16"
9690,"cond16"
9692,"cond22"
9697,"cond21"
9699,"cond15"
9700,"cond15"
9704,"cond16"
9706,"cond16"
9710,"cond16"
9711,"cond16"
9719,"cond16"
9733,"cond16"
9734,"cond16"
9737,"cond16"
9744,"cond16"
9746,"cond16"
9761,"cond16"
9769,"cond16"
9771,"cond21"
9772,"cond16"
9773,"cond16"
9782,"cond11"
9795,"cond16"
9796,"cond16"
9798,"cond21"
9804,"cond16"
9806,"cond16"
9813,"cond16"
9814,"cond16"
9815,"cond16"
9816,"cond15"
9818,"cond16"
9819,"cond16"
9830,"cond16"
9833,"cond16"
9834,"cond21"
9835,"cond16"
9846,"cond16"
9847,"cond16"
9848,"cond16"
9850,"cond16"
9852,"cond16"
9860,"cond16"
9863,"cond22"
9864,"cond16"
9874,"cond16"
9886,"cond15"
9889,"cond16"
9890,"cond16"
9892,"cond16"
9893,"cond16"
9894,"cond16"
9898,"cond16"
9904,"cond16"
9909,"cond16"
9913,"cond11"
9917,"cond16"
9919,"cond16"
9920,"cond22"
9922,"cond16"
9925,"cond16"
9926,"cond22"
9928,"cond22"
9929,"cond15"
9931,"cond16"
9934,"cond16"
9938,"cond16"
9947,"cond16"
9951,"cond15"
9952,"cond16"
9958,"cond16"
9962,"cond16"
9963,"cond16"
9966,"cond16"
9967,"cond16"
9968,"cond21"
9972,"cond15"
9975,"cond16"
9976,"cond16"
9985,"cond16"
9988,"cond16"
9989,"cond16"
9990,"cond16"
9992,"cond16"
9996,"cond16"
10000,"cond21"
10007,"cond16"
10008,"cond16"
10010,"cond16"
10016,"cond16"
10030,"cond16"
10031,"cond16"
10039,"cond15"
10044,"cond16"
10047,"cond16"
10055,"cond16"
10058,"cond16"
10060,"cond16"
10069,"cond22"
10073,"cond16"
10079,"cond21"
10080,"cond16"
10083,"cond16"
10085,"cond21"
10087,"cond16"
10088,"cond16"
10100,"cond16"
10105,"cond22"
10108,"cond16"
10112,"cond16"
10113,"cond16"
10119,"cond16"
10124,"cond16"
10132,"cond16"
10135,"cond16"
10137,"cond16"
10138,"cond16"
10139,"cond11"
10140,"cond16"
10141,"cond16"
10150,"cond16"
10152,"cond16"
10160,"cond15"
10162,"cond16"
10167,"cond16"
10173,"cond16"
10175,"cond16"
10176,"cond16"
10177,"cond16"
10181,"cond21"
10182,"cond13"
10185,"cond16"
10197,"cond16"
10206,"cond16"
10207,"cond16"
10208,"cond16"
10212,"cond16"
10222,"cond22"
10227,"cond16"
10230,"cond16"
10231,"cond16"
10242,"cond16"
10252,"cond16"
10269,"cond16"
10273,"cond16"
10277,"cond16"
10279,"cond15"
10281,"cond16"
10287,"cond15"
10288,"cond16"
10289,"cond16"
10291,"cond16"
10301,"cond16"
10304,"cond16"
10310,"cond16"
10312,"cond16"
10319,"cond16"
10322,"cond16"
10323,"cond16"
10328,"cond16"
10329,"cond16"
10331,"cond15"
10334,"cond16"
10340,"cond13"
10345,"cond21"
10349,"cond16"
10358,"cond22"
10359,"cond16"
10366,"cond16"
10367,"cond15"
10371,"cond16"
10372,"cond13"
10376,"cond16"
10377,"cond16"
10383,"cond16"
10388,"cond16"
10395,"cond21"
10408,"cond16"
10415,"cond16"
10421,"cond15"
10425,"cond16"
10427,"cond16"
10430,"cond16"
10432,"cond16"
10433,"cond16"
10438,"cond16"
10441,"cond16"
10447,"cond16"
10453,"cond16"
10460,"cond15"
10470,"cond21"
10471,"cond16"
10477,"cond16"
10487,"cond21"
10492,"cond16"
10499,"cond11"
10502,"cond16"
10508,"cond16"
10513,"cond16"
10514,"cond16"
10526,"cond16"
10527,"cond16"
10528,"cond16"
10529,"cond21"
10533,"cond16"
10544,"cond16"
10561,"cond16"
10563,"cond16"
10565,"cond16"
10571,"cond16"
10572,"cond16"
10576,"cond15"
10581,"cond16"
10582,"cond16"
10584,"cond21"
10586,"cond11"
10591,"cond16"
10594,"cond16"
10596,"cond21"
10599,"cond16"
10601,"cond16"
10617,"cond15"
10618,"cond16"
10621,"cond16"
10626,"cond16"
10627,"cond16"
10628,"cond16"
10631,"cond12"
10636,"cond16"
10642,"cond16"
10644,"cond16"
10649,"cond16"
10652,"cond16"
10654,"cond15"
10659,"cond16"
10671,"cond16"
10672,"cond13"
10679,"cond16"
10685,"cond16"
10688,"cond11"
10695,"cond16"
10700,"cond16"
10701,"cond16"
10703,"cond15"
10711,"cond16"
10712,"cond21"
10718,"cond15"
10724,"cond21"
10725,"cond16"
10727,"cond16"
10730,"cond16"
10731,"cond16"
10732,"cond16"
10734,"cond15"
10735,"cond22"
10738,"cond16"
10742,"cond21"
10746,"cond16"
10750,"cond16"
10759,"cond16"
10760,"cond22"
10761,"cond16"
10780,"cond21"
10783,"cond21"
10789,"cond15"
10795,"cond16"
10800,"cond16"
10801,"cond16"
10804,"cond11"
10809,"cond16"
10810,"cond22"
10811,"cond16"
10825,"cond15"
10828,"cond15"
10833,"cond15"
10836,"cond16"
10840,"cond15"
10854,"cond16"
10857,"cond16"
10870,"cond22"
10886,"cond16"
10889,"cond16"
10898,"cond16"
10902,"cond16"
10904,"cond16"
10906,"cond16"
10911,"cond16"
10924,"cond16"
10929,"cond16"
10932,"cond16"
10936,"cond16"
10937,"cond15"
10941,"cond16"
10948,"cond13"
10949,"cond16"
10952,"cond16"
10953,"cond16"
10962,"cond16"
10964,"cond16"
10969,"cond16"
10973,"cond21"
10974,"cond16"
10979,"cond16"
10980,"cond22"
10981,"cond16"
10984,"cond12"
10987,"cond16"
10992,"cond22"
11005,"cond16"
11010,"cond16"
11011,"cond16"
11016,"cond16"
11021,"cond16"
11022,"cond16"
11024,"cond16"
11025,"cond16"
11035,"cond16"
11040,"cond16"
11041,"cond16"
11042,"cond22"
11045,"cond22"
11049,"cond16"
11054,"cond16"
11059,"cond16"
11060,"cond16"
11061,"cond15"
11065,"cond16"
11073,"cond16"
11074,"cond16"
11077,"cond15"
11079,"cond16"
11080,"cond16"
11085,"cond16"
11090,"cond16"
11092,"cond11"
11093,"cond16"
11095,"cond16"
11098,"cond16"
11100,"cond16"
11113,"cond11"
11115,"cond16"
11121,"cond16"
11122,"cond16"
11123,"cond16"
11124,"cond16"
11127,"cond15"
11137,"cond16"
11142,"cond16"
11143,"cond16"
11146,"cond16"
11149,"cond22"
11150,"cond16"
11151,"cond15"
11159,"cond22"
11165,"cond16"
11169,"cond21"
11174,"cond16"
11177,"cond22"
11185,"cond16"
11187,"cond21"
11189,"cond16"
11197,"cond21"
11201,"cond15"
11205,"cond21"
11206,"cond16"
11215,"cond16"
11219,"cond15"
11227,"cond16"
11230,"cond22"
11236,"cond16"
11238,"cond16"
11241,"cond16"
11244,"cond16"
11250,"cond16"
11251,"cond15"
11253,"cond16"
11256,"cond16"
11257,"cond16"
11259,"cond16"
11262,"cond16"
11264,"cond12"
11265,"cond16"
11266,"cond11"
11278,"cond16"
11286,"cond16"
11292,"cond21"
11296,"cond16"
11298,"cond21"
11303,"cond16"
11309,"cond21"
11312,"cond16"
11313,"cond16"
11314,"cond16"
11315,"cond21"
11316,"cond16"
11317,"cond16"
11318,"cond16"
11326,"cond16"
11327,"cond16"
11335,"cond13"
11341,"cond16"
11343,"cond16"
11351,"cond12"
11353,"cond22"
11357,"cond16"
11360,"cond16"
11372,"cond15"
11374,"cond16"
11375,"cond16"
11379,"cond16"
11380,"cond22"
11383,"cond16"
11385,"cond15"
11386,"cond16"
11387,"cond16"
11388,"cond16"
11390,"cond22"
11391,"cond22"
11397,"cond16"
11404,"cond16"
11407,"cond16"
11408,"cond16"
11412,"cond22"
11413,"cond22"
11414,"cond15"
11415,"cond16"
11419,"cond16"
11427,"cond21"
11438,"cond16"
11443,"cond16"
11457,"cond15"
11460,"cond16"
11471,"cond21"
11472,"cond16"
11473,"cond16"
11474,"cond15"
11477,"cond16"
11490,"cond16"
11492,"cond16"
11493,"cond11"
11496,"cond15"
11497,"cond16"
11508,"cond16"
11516,"cond16"
11522,"cond16"
11525,"cond16"
11530,"cond16"
11531,"cond16"
11555,"cond16"
11558,"cond16"
11561,"cond16"
11562,"cond23"
11566,"cond16"
11570,"cond15"
11571,"cond11"
11574,"cond16"
11575,"cond11"
11581,"cond16"
11588,"cond16"
11602,"cond16"
11605,"cond15"
11606,"cond16"
11628,"cond21"
11634,"cond16"
11644,"cond16"
11645,"cond16"
11649,"cond22"
11655,"cond16"
11657,"cond16"
11660,"cond16"
11664,"cond16"
11669,"cond16"
11690,"cond16"
11695,"cond15"
11702,"cond16"
11706,"cond21"
11709,"cond16"
11710,"cond16"
11711,"cond16"
11716,"cond16"
11720,"cond21"
11721,"cond16"
11726,"cond15"
11727,"cond21"
11728,"cond16"
11731,"cond16"
11734,"cond16"
11741,"cond16"
11744,"cond16"
11747,"cond15"
11748,"cond16"
11768,"cond16"
11777,"cond16"
11785,"cond22"
11791,"cond16"
11794,"cond16"
11807,"cond16"
11809,"cond16"
11810,"cond22"
11812,"cond16"
11814,"cond16"
11819,"cond16"
11827,"cond16"
11830,"cond16"
11833,"cond16"
11834,"cond16"
11836,"cond16"
11842,"cond13"
11847,"cond16"
11848,"cond11"
11850,"cond16"
11861,"cond15"
11874,"cond16"
11876,"cond16"
11877,"cond11"
11880,"cond16"
11887,"cond16"
11890,"cond22"
11891,"cond21"
11892,"cond22"
11893,"cond16"
11902,"cond16"
11909,"cond16"
11915,"cond16"
11916,"cond16"
11917,"cond16"
11927,"cond11"
11930,"cond16"
11931,"cond12"
11943,"cond16"
11945,"cond15"
11952,"cond16"
11956,"cond16"
11958,"cond16"
11962,"cond21"
11969,"cond16"
11975,"cond16"
11976,"cond16"
11982,"cond21"
11987,"cond16"
11998,"cond21"
12001,"cond21"
12004,"cond16"
12008,"cond16"
12013,"cond21"
12015,"cond16"
12016,"cond15"
12017,"cond22"
12024,"cond21"
12026,"cond16"
12029,"cond16"
12033,"cond15"
12042,"cond16"
12043,"cond16"
12065,"cond16"
12066,"cond16"
12067,"cond16"
12074,"cond15"
12075,"cond16"
12082,"cond12"
12090,"cond16"
12101,"cond16"
12103,"cond16"
12105,"cond16"
12108,"cond16"
12113,"cond21"
12115,"cond16"
12116,"cond21"
12126,"cond16"
12132,"cond16"
12133,"cond12"
12134,"cond16"
12136,"cond16"
12137,"cond12"
12143,"cond16"
12150,"cond16"
12152,"cond16"
12155,"cond21"
12162,"cond16"
12173,"cond11"
12175,"cond12"
12176,"cond16"
12186,"cond21"
12188,"cond16"
12197,"cond16"
12203,"cond16"
12215,"cond16"
12220,"cond16"
12223,"cond16"
12226,"cond16"
12230,"cond16"
12231,"cond16"
12234,"cond16"
12235,"cond16"
12236,"cond16"
12240,"cond16"
12243,"cond16"
12244,"cond21"
12245,"cond21"
12246,"cond16"
12248,"cond15"
12251,"cond15"
12252,"cond16"
12267,"cond16"
12272,"cond16"
12276,"cond22"
12279,"cond22"
12284,"cond16"
12285,"cond16"
12286,"cond15"
12304,"cond21"
12306,"cond16"
12315,"cond16"
12316,"cond22"
12323,"cond16"
12331,"cond16"
12334,"cond16"
12339,"cond21"
12340,"cond16"
12341,"cond16"
12351,"cond16"
12354,"cond16"
12365,"cond16"
12375,"cond16"
12378,"cond15"
12380,"cond16"
12381,"cond15"
12383,"cond16"
12395,"cond16"
12401,"cond16"
12404,"cond16"
12406,"cond16"
12411,"cond16"
12412,"cond16"
12422,"cond16"
12427,"cond16"
12433,"cond14"
12436,"cond15"
12441,"cond16"
12443,"cond16"
12445,"cond15"
12448,"cond16"
12462,"cond21"
12468,"cond21"
12470,"cond16"
12471,"cond16"
12473,"cond22"
12475,"cond16"
12483,"cond15"
12489,"cond16"
12511,"cond21"
12513,"cond16"
12516,"cond16"
12518,"cond16"
12519,"cond16"
12528,"cond16"
12531,"cond16"
12534,"cond16"
12542,"cond16"
12552,"cond22"
12553,"cond16"
12557,"cond16"
12566,"cond21"
12580,"cond16"
12593,"cond16"
12594,"cond16"
12610,"cond16"
12614,"cond16"
12615,"cond16"
12616,"cond16"
12622,"cond22"
12626,"cond16"
12630,"cond21"
12631,"cond16"
12632,"cond16"
12641,"cond15"
12657,"cond16"
12661,"cond16"
12663,"cond22"
12666,"cond16"
12669,"cond16"
12672,"cond11"
12677,"cond16"
12686,"cond15"
12692,"cond21"
12696,"cond16"
12699,"cond16"
12701,"cond16"
12702,"cond15"
12705,"cond16"
12718,"cond13"
12720,"cond16"
12724,"cond16"
12726,"cond16"
12733,"cond15"
12734,"cond16"
12738,"cond21"
12744,"cond22"
12748,"cond16"
12749,"cond16"
12750,"cond15"
12753,"cond16"
12758,"cond16"
12761,"cond16"
12762,"cond16"
12763,"cond21"
12766,"cond16"
12767,"cond16"
12769,"cond16"
12770,"cond16"
12785,"cond22"
12787,"cond15"
12788,"cond16"
12789,"cond16"
12790,"cond16"
12792,"cond16"
12794,"cond16"
12798,"cond21"
12813,"cond16"
12817,"cond16"
12822,"cond15"
12833,"cond16"
12835,"cond22"
12837,"cond16"
12844,"cond16"
12845,"cond16"
12848,"cond16"
12853,"cond16"
12861,"cond16"
12864,"cond16"
12865,"cond15"
12871,"cond22"
12875,"cond16"
12878,"cond16"
12883,"cond16"
12885,"cond15"
12888,"cond16"
12890,"cond16"
12895,"cond15"
12897,"cond16"
12906,"cond21"
12907,"cond21"
12909,"cond16"
12911,"cond16"
12916,"cond16"
12917,"cond16"
12919,"cond16"
12921,"cond16"
12924,"cond16"
12927,"cond21"
12928,"cond16"
12929,"cond16"
12931,"cond16"
12936,"cond16"
12937,"cond16"
12941,"cond16"
12942,"cond16"
12946,"cond16"
12958,"cond16"
12960,"cond16"
12961,"cond16"
12967,"cond16"
12969,"cond16"
12971,"cond16"
12972,"cond16"
12977,"cond22"
12978,"cond16"
12980,"cond16"
12981,"cond15"
12984,"cond16"
12986,"cond16"
12988,"cond16"
12993,"cond16"
13009,"cond16"
13010,"cond15"
13015,"cond15"
13016,"cond21"
13022,"cond15"
13027,"cond21"
13028,"cond15"
13033,"cond16"
13042,"cond16"
13051,"cond16"
13053,"cond16"
13055,"cond16"
13062,"cond16"
13072,"cond21"
13073,"cond16"
13075,"cond16"
13076,"cond16"
13080,"cond16"
13084,"cond16"
13085,"cond16"
13086,"cond16"
13087,"cond16"
13093,"cond16"
13102,"cond16"
13103,"cond16"
13112,"cond16"
13113,"cond16"
13118,"cond22"
13122,"cond16"
13125,"cond16"
13127,"cond21"
13131,"cond21"
13132,"cond16"
13133,"cond12"
13141,"cond12"
13142,"cond16"
13143,"cond16"
13147,"cond16"
13149,"cond16"
13150,"cond16"
13157,"cond15"
13158,"cond13"
13161,"cond21"
13174,"cond16"
13178,"cond11"
13180,"cond16"
13191,"cond16"
13195,"cond16"
13199,"cond15"
13201,"cond16"
13203,"cond16"
13213,"cond16"
13214,"cond16"
13215,"cond22"
13217,"cond22"
13221,"cond16"
13226,"cond16"
13230,"cond16"
13233,"cond15"
13248,"cond16"
13255,"cond16"
13270,"cond16"
13272,"cond16"
13273,"cond16"
13279,"cond15"
13283,"cond16"
13285,"cond16"
13288,"cond16"
13292,"cond22"
13294,"cond15"
13301,"cond21"
13303,"cond11"
13304,"cond12"
13318,"cond16"
13319,"cond16"
13322,"cond15"
13324,"cond16"
13330,"cond16"
13333,"cond16"
13340,"cond16"
13343,"cond16"
13345,"cond21"
13349,"cond16"
13351,"cond16"
13352,"cond16"
13361,"cond16"
13362,"cond16"
13366,"cond16"
13367,"cond21"
13374,"cond15"
13378,"cond16"
13388,"cond22"
13389,"cond16"
13390,"cond16"
13391,"cond16"
13396,"cond16"
13399,"cond16"
13401,"cond16"
13405,"cond16"
13406,"cond21"
13412,"cond16"
13413,"cond12"
13417,"cond16"
13418,"cond16"
13420,"cond15"
13423,"cond22"
13424,"cond16"
13427,"cond16"
13433,"cond16"
13440,"cond16"
13448,"cond16"
13450,"cond15"
13452,"cond16"
13454,"cond16"
13462,"cond16"
13463,"cond16"
13464,"cond16"
13472,"cond16"
13475,"cond22"
13476,"cond15"
13477,"cond16"
13484,"cond16"
13487,"cond16"
13490,"cond16"
13494,"cond21"
13496,"cond16"
13498,"cond16"
13508,"cond16"
13513,"cond11"
13515,"cond22"
13518,"cond16"
13531,"cond21"
13533,"cond15"
13534,"cond16"
13537,"cond16"
13539,"cond16"
13543,"cond16"
13547,"cond15"
13561,"cond16"
13567,"cond16"
13570,"cond15"
13572,"cond16"
13579,"cond16"
13584,"cond16"
13585,"cond16"
13594,"cond15"
13596,"cond16"
13602,"cond16"
13621,"cond16"
13622,"cond16"
13626,"cond11"
13630,"cond16"
13632,"cond16"
13639,"cond21"
13641,"cond16"
13642,"cond16"
13654,"cond16"
13662,"cond21"
13663,"cond16"
13666,"cond21"
13668,"cond16"
13669,"cond16"
13675,"cond22"
13685,"cond16"
13688,"cond22"
13694,"cond16"
